UMC	10.80	18.49	33.76	USD
ULS	79.00	97.32	120.00	USD
UL.US	70.08	74.00	77.30	USD
UIS	3.25	4.81	6.00	USD
UI	489.00	734.50	980.00	USD
UHS	166.00	193.94	290.00	USD
UGP	5.00	6.62	8.00	USD
UGI	40.00	41.33	42.00	USD
UFI	12.00	12.00	12.00	USD
UEC	12.00	18.03	26.75	USD
UE	22.00	24.29	26.00	USD
UDR	38.00	42.07	46.00	USD
UCB	37.00	39.17	40.00	USD
UBS	50.00	55.03	62.60	USD
UBER	70.00	101.85	150.00	USD
UAVS				USD
UAMY	9.00	10.44	13.50	USD
UAA	4.00	6.40	12.00	USD
UA				USD
U	35.00	49.10	55.00	USD
TYL	335.00	426.64	525.00	USD
TXT	92.00	102.07	115.00	USD
TXNM	59.00	60.70	61.25	USD
TX	40.00	58.23	78.00	USD
TWO	11.50	11.90	12.12	USD
TWLO	135.50	252.08	330.00	USD
TV	2.27	3.97	10.26	USD
TU	9.50	11.67	14.50	USD
TTI	11.50	13.12	14.00	USD
TTE	81.00	95.10	108.00	USD
TTC	100.00	109.25	120.00	USD
TTAM	15.00	18.64	22.00	USD
TT	422.00	526.99	575.00	USD
TSN	56.00	68.75	78.00	USD
TSM	440.00	554.45	700.00	USD
TSLX	17.50	19.77	23.00	USD
TSEOQ	1.00	1.00	1.00	USD
TS	42.00	63.91	80.00	USD
TRV	262.00	360.33	430.00	USD
TRU.US	77.00	96.57	115.00	USD
TRTX	8.25	9.88	11.00	USD
TRP	57.46	66.83	73.39	USD
TROX	4.00	6.81	11.00	USD
TRNO	60.00	73.76	91.00	USD
TRN.US	34.00	34.00	34.00	USD
TRIN	15.00	18.50	21.00	USD
TRGP	257.00	308.10	351.00	USD
TREX	42.00	54.67	61.00	USD
TRC	26.25	26.25	26.25	USD
TR				USD
TPVG	5.00	5.83	7.00	USD
TPR	96.00	167.40	232.00	USD
TPL	245.00	442.00	639.00	USD
TPC	105.00	116.25	125.00	USD
TPB	115.00	125.17	140.00	USD
TOST	25.00	38.73	45.00	USD
TOPS				USD
TOL	122.00	171.87	195.00	USD
TNL	77.00	90.85	107.00	USD
TNK	78.00	93.80	115.00	USD
TNET	50.00	66.20	82.00	USD
TNC	77.00	87.75	93.00	USD
TMP	104.00	104.50	105.00	USD
TMO	520.00	631.42	750.00	USD
TME	9.03	13.16	26.70	USD
TM	220.00	231.58	239.31	USD
TLYS	5.50	5.50	5.50	USD
TLK	18.35	18.35	18.35	USD
