BN.US	31.00	54.40	61.00	USD
BNL	20.00	23.70	26.00	USD
BNS	77.79	91.94	101.46	USD
BNT-US				USD
BNY	135.00	167.33	184.00	USD
BOBS	19.00	22.92	28.00	USD
BOC				USD
BOH	85.00	86.83	92.00	USD
BOOT	190.00	221.50	282.00	USD
BORR	3.50	5.09	6.25	USD
BOX	26.00	37.50	50.00	USD
BP.US	37.00	47.63	64.00	USD
BPMC CVR				USD
BR	176.00	213.25	250.00	USD
BRBR	10.00	14.71	20.00	USD
BRC	103.00	107.00	111.00	USD
BRCC	17.50	22.50	25.00	USD
BRK.B	510.00	547.67	604.00	USD
BRO	60.00	76.69	90.00	USD
BROS	29.00	77.76	95.00	USD
BRSL	11.90	16.61	21.00	USD
BRSP	5.25	6.34	7.00	USD
BRT	15.50	18.00	20.00	USD
BRX	33.00	35.44	42.00	USD
BSAC	18.90	35.32	43.00	USD
BSBR	6.00	7.10	8.10	USD
BSM	16.00	16.00	16.00	USD
BSX.US	44.00	62.69	94.00	USD
BTG.US	4.00	6.15	7.50	USD
BTGO	6.50	10.21	15.00	USD
BTI	63.00	70.20	75.00	USD
BTU	27.00	30.75	36.00	USD
BUD	85.00	97.03	111.00	USD
BUR	5.00	8.67	22.50	USD
BURL	290.00	364.75	440.00	USD
BV.US	10.00	15.45	24.00	USD
BVN	27.40	37.53	50.00	USD
BW	20.00	22.67	25.00	USD
BWA	62.00	79.67	95.00	USD
BWMX	26.75	29.58	31.78	USD
BWXT	190.00	234.45	290.00	USD
BX	119.00	144.05	184.00	USD
BXC	83.00	88.33	98.00	USD
BXDC	21.00	23.82	26.00	USD
BXMT	16.00	18.86	23.00	USD
BXP	60.00	76.25	91.00	USD
BXSL	22.00	24.57	26.00	USD
BY	40.00	43.20	46.00	USD
BYD	87.00	95.94	111.00	USD
BZH	22.00	27.50	33.22	USD
C	129.00	154.50	176.00	USD
CAAP	27.40	32.27	36.00	USD
CABO	38.00	51.00	86.00	USD
CACI	550.00	724.50	892.00	USD
CAG	12.00	14.38	23.00	USD
CAH	235.00	270.94	292.00	USD
CAL	16.00	17.00	18.00	USD
CALX.US	52.00	62.33	85.00	USD
CALY	19.00	20.50	23.00	USD
CANG	30.00	30.00	30.00	USD
CARR	60.00	77.82	90.00	USD
CARS	11.00	13.71	17.50	USD
CAT	575.00	975.61	1225.00	USD
CATO				USD
CAVA	18.00	84.79	110.00	USD
CB	306.00	366.13	425.00	USD
CBAN	24.00	25.00	26.00	USD
CBL.US	60.00	63.00	66.00	USD
CBRE	144.00	182.92	200.00	USD
CBT	78.00	91.33	100.00	USD
