BBW	2	0	1	3
BCH.US	1	0	0	1
BDX	2	0	0	2
BG	1	1	1	3
BHE	1	1	1	3
BIPC	1	0	0	1
BKR	1	2	0	3
BLDR	0	2	0	2
BMI	0	2	0	2
BOOT	0	3	0	3
BRSP	1	1	0	2
BSX.US	3	0	0	3
BXP	1	2	0	3
CAAP	2	0	1	3
CALX.US	0	2	0	2
CBT	3	0	0	3
CCJ	0	3	0	3
CFG	1	2	0	3
CIB	1	0	0	1
CL	1	2	0	3
CLW	1	1	0	2
CMG	0	3	0	3
CNA	1	0	2	3
CNMD	2	0	1	3
CNS	1	1	0	2
COMP.US	2	0	0	2
COUR	1	0	0	1
CPNG	2	0	1	3
CRBG	2	0	1	3
CRI	2	1	0	3
CSL	2	1	0	3
CTEV	0	1	2	3
CTS	1	2	0	3
CUZ	1	2	0	3
CVNA	1	1	1	3
CWEN	1	0	2	3
CXT	3	0	0	3
DAL	1	2	0	3
DBI	0	1	1	2
DD	0	2	1	3
DEI	2	1	0	3
DGX	1	2	0	3
DIS	2	1	0	3
DOCN	1	2	0	3
DQ	0	0	1	1
DTM	0	2	1	3
DXC	0	1	1	2
EBS	0	0	1	1
EFX	1	0	1	2
EGY	3	0	0	3
ELF	1	1	0	2
EMBJ	2	1	0	3
ENOV	2	0	1	3
EPAM	0	1	0	1
ESNT	1	0	0	1
ETN	3	0	0	3
EVI	0	1	0	1
EXE	1	1	0	2
FAF	0	2	1	3
FHN	1	0	1	2
FIS.US	2	1	0	3
FLS	0	2	0	2
FND	1	2	0	3
FPI	0	0	1	1
FSM	0	0	1	1
G.US	1	2	0	3
GCO	1	0	2	3
GEF	1	1	0	2
GEV	1	2	0	3
GGG	1	2	0	3
GIS	0	2	1	3
GM	0	3	0	3
GNK.US	0	1	2	3
GOLF	1	1	0	2
GPK	0	1	1	2
GS	1	2	0	3
GTY	1	0	2	3
H.US	1	0	2	3
HAYW	1	0	2	3
HGTY	0	2	1	3
HLLY	0	1	0	1
HP	1	1	1	3
HRI	3	0	0	3
HTGC	0	0	2	2
HUM	1	2	0	3
HY	0	2	0	2
IBP	2	1	0	3
IHG	1	0	1	2
INSW	1	1	1	3
IP.US	1	0	1	2
IRT	2	0	1	3
IVR	1	0	1	2
JBI	3	0	0	3
JELD	0	1	1	2
KAI	2	1	0	3
KFY	1	2	0	3
KLC	1	0	0	1
KNF	0	2	1	3
KOF	0	1	2	3
KRG	0	0	1	1
KVUE	2	0	1	3
LAD	1	1	1	3
LBRT	1	2	0	3
LEA	0	2	0	2
LH	1	2	0	3
LMND	1	1	1	3
LOMA	0	1	0	1
LUMN	0	1	1	2
LXP	1	1	0	2
LZB	1	0	2	3
MAGN	1	0	1	2
MAS	2	0	1	3
MC	3	0	0	3
MEI	0	1	0	1
MHO	0	3	0	3
MKL	3	0	0	3
MMS	3	0	0	3
MOH	2	0	1	3
MPT	1	1	1	3
MS	1	1	0	2
MSGS	0	1	2	3
MTDR	1	2	0	3
MTW	1	1	1	3
MUX	0	1	0	1
NABL	1	0	1	2
NCLH	3	0	0	3
NGVT	1	1	1	3
NIQ	1	1	0	2
NMR.US	2	1	0	3
NOK	1	2	0	3
NRGV	1	1	0	2
NTST	2	0	0	2
NVGS	2	0	1	3
NWG	2	1	0	3
OGS	2	1	0	3
OKLO	2	0	1	3
OPFI	1	0	0	1
OSK	1	2	0	3
OXM	0	1	0	1
PAG	0	2	1	3
PATH	0	1	2	3
PBH	3	0	0	3
PCRX	0	0	1	1
PFE	2	1	0	3
PH	3	0	0	3
PII	1	2	0	3
PKE	0	1	2	3
PLNT	0	0	1	1
PNFP	1	2	0	3
PPL	1	1	0	2
PRKS	0	2	1	3
PSA	2	1	0	3
PSX	0	1	2	3
Q	1	1	0	2
RACE	0	1	0	1
RC	0	1	0	1
RDW.US	0	1	0	1
RES	2	1	0	3
RGR	2	1	0	3
RITM	2	0	1	3
RLJ	0	3	0	3
RNGR	2	0	0	2
RSG	0	2	1	3
RVTY	0	3	0	3
SAM	2	0	1	3
SBSI	2	0	1	3
SEI.US	1	2	0	3
SHAK	0	2	0	2
SITE	1	1	1	3
SLF	0	0	1	1
SMBK	3	0	0	3
SMWB	2	0	0	2
SNOW	0	0	1	1
SON	2	0	1	3
SPGI	2	0	0	2
SQM	0	2	0	2
SSB	2	1	0	3
STAG	2	1	0	3
STM.US	1	1	0	2
STWD	1	0	1	2
SXC	0	2	1	3
T.US	1	1	1	3
TBBB	1	2	0	3
TDG	0	2	1	3
TECK	1	1	1	3
TEX	1	1	0	2
TGLS	0	1	1	2
TIC	1	1	1	3
TKR	1	2	0	3
TMP	0	1	1	2
TRN.US	1	1	0	2
TRV	1	2	0	3
TT	0	2	1	3
TV	0	2	1	3
TYL	0	2	1	3
UBER	0	0	2	2
UL.US	2	1	0	3
UNH	1	2	0	3
URI	0	1	1	2
UTI	3	0	0	3
VET.US	2	0	1	3
VIK	0	2	0	2
VLN	1	0	0	1
VMRK	2	1	0	3
VRT	0	3	0	3
VTEX	0	0	1	1
VVX	0	2	0	2
WAT	2	1	0	3
WDS	1	1	0	2
WHR	1	2	0	3
WM	0	3	0	3
WOR	1	1	1	3
WS	2	0	0	2
WTRG	2	0	1	3
XHR	2	1	0	3
XPOF	0	0	3	3
YELP	0	1	1	2
YSS	0	1	1	2
ZBH	1	2	0	3
OBT	0	1	1	2
ODFL	0	2	1	3
OKTA	1	2	0	3
ONC	2	0	0	2
OPRX	1	0	0	1
ORKA	0	1	1	2
OTEX	2	0	1	3
OZK	2	0	1	3
PAHC	0	0	1	1
PAYS	0	2	0	2
PCTY	2	1	0	3
PEP	2	0	1	3
PLAB	1	2	0	3
PLSE	0	0	1	1
PONY	1	2	0	3
PPLI	2	1	0	3
PSEC	0	0	2	2
PTON	0	1	1	2
PZZA	1	1	0	2
QDEL	0	1	2	3
QRVO	1	1	0	2
QURE	1	0	0	1
REGN	3	0	0	3
REPL	0	2	1	3
RMBS	0	2	0	2
ROAD	2	1	0	3
ROST	1	2	0	3
RRGB	0	0	1	1
RYAAY	1	2	0	3
SANM	2	1	0	3
SBRA	1	1	1	3
SENEA	1	0	1	2
SFM	2	0	1	3
SGML	0	0	1	1
SHC	2	0	0	2
SHOP	0	3	0	3
SKIN	0	1	1	2
SLDP	1	0	0	1
SNPS	1	1	1	3
SPRY	1	0	2	3
SRCE	0	1	1	2
SSRM	2	0	1	3
STRA	1	2	0	3
STRO	2	0	1	3
TEAM	1	1	1	3
TENB	1	0	0	1
TNGX	2	1	0	3
TOWN	1	2	0	3
TRI	0	0	1	1
TROW	1	1	1	3
TTWO	0	1	0	1
TXN	0	3	0	3
UFCS	1	1	1	3
ULCC	0	1	2	3
UPB	1	0	1	2
URBN	1	1	1	3
UTHR	1	0	2	3
VCEL	1	0	2	3
VICR	1	2	0	3
VKTX	1	0	1	2
VOD	0	3	0	3
VSNT	1	2	0	3
WABC	0	1	0	1
WB	1	1	0	2
WDFC	1	1	1	3
WGS	2	0	1	3
WIX	1	1	1	3
WMG	1	2	0	3
WTFC	1	2	0	3
WYFI	0	0	1	1
XERS	1	0	0	1
XP	0	2	0	2
ZBIO	1	0	1	2
ZLAB	1	0	0	1
ZVRA	1	2	0	3
AMRZ.ZU	1	1	0	2
ABOS	0	0	1	1
AFRM	2	1	0	3
AAOI	0	3	0	3
ADAM	0	0	1	1
ADPT	1	1	1	3
ACLS	0	3	0	3
ACDC	0	1	1	2
AEHR	0	2	0	2
AGNC	2	1	0	3
AKBA	0	1	0	1
AIOT	1	1	1	3
ALKT	1	0	1	2
ALEC	0	0	3	3
ALNY	2	1	0	3
ALXO	2	0	1	3
AMCX	1	2	0	3
AMPL	1	0	0	1
ANDE	0	1	1	2
ANTX	0	1	0	1
APGE	0	2	0	2
APOG	2	0	1	3
ARBE	0	0	1	1
ARHS	2	1	0	3
ARRY	0	2	1	3
ASML	1	2	0	3
ATEC	2	0	1	3
AUGO	1	1	0	2
AVAV	3	0	0	3
AVPT	0	1	1	2
BBCP	2	1	0	3
BCML	2	0	0	2
BELFB	0	2	1	3
BHRB	1	1	1	3
BKNG	1	1	0	2
BLKB	1	0	1	2
BMBL	1	1	1	3
BOKF	0	3	0	3
BTMD	0	0	1	1
BWIN	1	0	0	1
CACC	0	1	2	3
CAN	0	0	1	1
CASH	0	1	2	3
CBSH	0	1	0	1
CCCC	0	0	3	3
CDNS	0	1	1	2
CELC	1	1	1	3
CFFN	0	1	2	3
CGNX	1	2	0	3
CHKP	0	2	0	2
CIFR	0	1	0	1
CLDX	1	1	0	2
CLOV	0	1	2	3
CMPR	0	2	1	3
CNTY	0	0	3	3
COGT	1	1	1	3
COO	2	1	0	3
CRAI	0	1	0	1
CRIS	0	0	1	1
CRWD	0	2	1	3
CTRN	0	0	1	1
CZR	0	1	2	3
DCGO	0	0	2	2
DFTX	2	0	0	2
DKNG	0	2	1	3
DNTH	1	0	2	3
DOX	1	2	0	3
DSGN	2	1	0	3
DXCM	1	1	1	3
EIKN	0	0	1	1
ENPH	2	1	0	3
EQIX	2	0	1	3
ESQ	2	0	0	2
EVLV	0	1	2	3
EXLS	2	0	1	3
EZPW	2	1	0	3
FCEL	1	0	0	1
FFBC	1	2	0	3
FIP	2	0	1	3
FIZZ	0	1	1	2
FLNC	0	1	1	2
FORM	0	2	0	2
FRME	2	1	0	3
FRST	1	0	0	1
FTDR	0	2	1	3
FWONA	1	0	1	2
2M6.DE	3	0	0	3
AAPL.EUR	1	1	1	3
META.EUR	3	0	0	3
PLTR.EUR	1	1	1	3
GCMG	2	0	0	2
GEHC	3	0	0	3
GERN	1	1	0	2
GHRS	0	1	0	1
GO	1	0	1	2
GPCR	1	1	1	3
GRWG	0	0	1	1
GT	1	0	1	2
HAIN	0	1	1	2
HBT	0	0	1	1
HELE	0	2	0	2
HLIT	2	0	1	3
HRMY	1	1	1	3
HTO	2	1	0	3
IBRX	1	1	0	2
IDXX	2	1	0	3
IGIC	2	1	0	3
IMUX	1	0	0	1
INCY	1	2	0	3
INSM	2	0	0	2
IOVA	1	0	1	2
IRD	1	0	0	1
ITRI	2	0	0	2
JACK	1	1	1	3
JBLU	0	3	0	3
JRVR	2	0	1	3
KLTR	1	0	0	1
KURA	0	1	1	2
KRNY	2	0	1	3
LAUR	1	2	0	3
LECO	0	3	0	3
LIN	0	1	1	2
LKFN	2	0	0	2
LMRI	1	0	0	1
LOGI	2	0	1	3
LRCX	1	2	0	3
LUNR	2	0	0	2
SUNB.L	2	1	0	3
MARA	1	0	1	2
MBIN	0	2	1	3
MCFT	1	1	0	2
MDGL	1	1	1	3
MFIC	0	0	1	1
MGPI	0	2	1	3
MKSI	0	2	0	2
MNDY	2	0	1	3
MQ	0	2	1	3
MRVI	1	0	2	3
MTSI	0	2	0	2
MWH	2	0	0	2
NATR	1	1	1	3
NBN	0	3	0	3
NECB	1	1	1	3
NFLX	2	0	0	2
NMIH	3	0	0	3
NPCE	1	1	0	2
NSLR	0	1	0	1
NTLA	2	0	0	2
NVAX	0	1	1	2
NWBI	0	1	1	2
