1	JILL	2.1987	25.02645310954852	1.3947776464457746	95.24666302316602	4.04116317821477	22.25270185664234	66.07429665461939	None
2	ACVA	2.0738	26.118497313798272	1.2957510485579629	97.4732052859997	5.428563692580789	49.6235203742229	97.68473575542336	None
3	SSL	1.8976	31.04943631064176	1.2600802791500547	99.30376344853958	1.7824347710052877	26.966513932213644	91.98230947634777	None
4	SWKS	1.8898	29.273192257118257	2.0801431738896996	94.30270002477089	1.6698066512193133	35.56767474430594	73.9814452269264	None
5	VEON	1.8606	20.444985624713464	1.4014512705194382	96.85185185185186	2.0035466664110513	12.361498076962432	71.09691788269372	None
6	GRDN	1.8575	24.902418992526844	1.5534393018109287	99.44	1.7566508923708057	30.674302941939985	98.49586604028451	None
7	QRVO	1.8288	20.334315384906102	1.9499260568332437	94.60525780393367	1.5345719922538383	24.136131309864574	73.78856787984687	None
8	WLTH	1.7570	18.927784215021205	2.1060397643210846	48.60927000740506	3.1607424102977277	19.283252181593006	79.86193963928179	None
9	SIG	1.7242	10.268304165942576	1.2541970716466249	73.22447575578546	2.328258651299592	22.63759268237424	58.22753119710567	None
10	FRO	1.6902	25.18806430167156	2.226263670343535	95.84733463897985	1.5366638702825985	19.098566447851695	99.9664992595438	None
11	RLGT	1.6662	12.62916620725697	12.664303998739484	93.93940372066896	4.454391986835303	16.130566639796804	97.83050184483554	None
12	HAFN	1.6645	22.480617862690117	1.3834796695461158	97.40111959856107	1.6467294939049537	13.581641875920214	85.70378650445878	None
13	REPX	1.6389	24.27345751036583	1.7345819349815172	98.0687777950019	1.4887749380911213	16.299087382485624	92.53211657126057	None
14	SDGR	1.5992	32.17737236107639	3.1021544225111493	96.39639639639638	1.2379054348397291	20.49013606451704	96.7386481602286	None
15	ATRC	1.5810	26.907454151083886	1.6899596813846003	98.21769962031549	1.3218898512452122	17.536518839852583	95.70703319909852	None
16	ANGX	1.5189	20.594968396716304	1.5989232542662184	20.21309922235358	1.58123416310848	26.437512514860416	33.12659060138792	None
17	YPF	1.4883	15.1048980789855	1.3086736975474402	99.2865314222362	1.7277490325928928	12.949941795430734	93.39926072956325	None
18	LIFE	1.4821	18.400935441800133	1.3821362673528725	93.1419902697791	1.3357896227470867	12.13191500099219	66.35131187598407	None
19	NAT	1.4555	16.989565722870204	1.6095373250890326	98.76288463159935	1.3630075335226353	16.19348092335745	97.18262596410678	None
20	IRD	1.4539	61.218846005171116	0.5953328371621853	78.14685614792617	6.252632426440482	62.032857321373086	39.85057236874675	None
21	IBEX	1.3953	13.8710498242237	2.471239034060932	90.25204516890705	2.098600051246619	7.343610745060358	94.6641978553579	None
22	HLX	1.3805	19.503951727521375	2.2239784961876787	96.77072941807808	1.2475678549909812	12.48707594686169	97.02322674331766	None
23	ELMT	1.3763	3.985122275035218	2.678707860879664	56.45932770992199	5.156302262194942	20.51591696656483	57.43548455062803	None
24	RVTY	1.3589	19.9846001672146	2.2435248659778697	99.95762766574498	1.2514952455187864	10.212506210757066	95.58146462080765	None
25	PHVS	1.3578	8.309624457485773	1.8610797067295253	77.03540430659741	1.9423277328513944	11.227586140590542	42.92092215681538	None
26	CRGY	1.3484	25.983607588965114	1.2285513537289534	98.71630148342851	1.0546339919627505	13.531100629730464	95.61012558190768	None
27	ASST	1.3450	123.87333036324885	1.3131085158724076	18.189059740506476	1.595802305715122	15.090912979261502	38.69277118346737	None
28	VLO	1.3387	16.205693488199145	1.3408589241238533	98.88739254097513	1.2610210489615887	11.880116218307453	79.47221056226303	None
29	VIST	1.3155	14.712345792630568	1.2850443364078976	93.59267861525186	1.4424897460747923	10.915120562099293	77.18562557458162	None
30	MEOH	1.3084	14.869917257365842	4.012872248046176	93.42444989321042	1.5986027145367643	10.614745126496407	94.64829509796662	None
31	SM	1.2844	22.34074345341435	1.2378950279315932	98.88013652230336	1.0143967577419488	12.313698669725266	98.46703181859723	None
32	DBI	1.2150	6.112056734717834	1.5097972013064056	51.81518151815181	2.071568808787855	15.518969022526337	57.728334707894675	None
33	DHT	1.1909	13.422125360876802	1.697010329560534	94.3679548573086	1.2546975552111872	14.218545194683362	96.01757674361141	None
34	NVGS	1.1564	16.999998546781995	2.1252319931117873	99.71482599642792	0.9534744131814393	12.385549631413234	98.94598372268496	None
35	LFST	1.1518	5.152981798642036	1.33963056398619	94.31172263500225	1.755944483906968	6.922803584421918	42.93184916897878	None
36	ASO	1.1448	5.116177941295717	1.1863321224379766	43.25217975281959	1.9966066993367069	18.670911763086224	20.034676143753686	None
37	TK	1.1222	13.79309764653527	1.2562388794015251	95.23099225608497	1.0281644802955445	9.086112615768002	60.064360731441816	None
38	MTCH	1.1215	16.996049099525397	1.491003511042683	96.68218000545056	1.0283461037903914	10.484458738388074	98.27800588866539	None
39	GFR	1.1188	-0.14409551584126543	2.0039461600053277	92.35879828367518	4.0801618320010995	13.759366833747807	95.93358921923198	None
40	INSW	1.1161	11.014935060136608	1.725790127022627	96.99303490411724	1.4219338503352592	10.484831686169606	91.26516214297641	None
41	BWIN	1.0992	3.1101283480369473	5.7518247886783245	98.72214964913401	4.052234706201625	6.575416353092866	93.26817285360033	None
42	PAM	1.0820	9.983526191499639	1.566041832841039	80.5562517284292	1.53957033188393	6.713688845913502	53.860795891639924	None
43	CAI	1.0440	30.733949529453575	1.5933455640245737	70.30559103861648	0.8753577868247013	13.067920211187861	98.16625660859955	None
44	TALO	1.0385	16.233350612758407	2.1655708479225675	95.9918815190873	1.0942610561775716	7.4586697342990265	97.72538126509497	None
45	EGY	1.0376	12.8027637414688	1.406437985065686	94.03874756859952	1.128594610551469	11.023675219587414	91.59042167350916	None
46	DELL	1.0180	10.737355080208982	1.1718999428237231	94.5119445447977	1.223699950911457	20.447542120727206	55.72533110158249	None
47	ILMN	0.9851	16.449260829211955	1.6279774424150948	93.38014970178207	1.0868737377272892	5.313099083611668	93.46412313570984	None
48	ROIV	0.9849	9.116019799753689	1.0024499419818937	89.501312335958	1.1505923969230558	15.28939193762783	16.796994465666458	None
49	MLYS	0.9795	12.753512229348413	1.7528261903204454	26.074950088410688	1.4283643226649616	13.881103341299594	48.4094701548353	None
50	HGTY	0.9722	8.095606546779194	0.7787590447815974	98.72882325770492	6.406011518144483	6.672902598434337	96.18455484398312	None
51	ODD	0.9695	36.91839231892791	0.9691274942735753	15.849882971287036	3.2831831545433463	25.912153211887365	52.3334358925836	None
52	HOOD	0.9516	15.581833162478324	1.408693229178866	51.950851677726696	0.9053886948764355	6.6405322960362785	18.224761669636905	None
53	MMED	0.9497	9.230772434561613	1.1842383482469987	82.43831806155178	1.485422629732888	9.897076509117262	16.026062578301875	None
54	CRWD	0.9422	11.772301868718147	1.6801178989160355	99.0587526804574	1.2565809577032876	6.233395185766882	96.11544022570129	None
55	NTSK	0.9370	10.499676468560388	1.9146246240221534	48.24107903249443	1.5360981942027583	15.367785086762266	94.00751150974716	None
56	HRMY	0.9295	10.624342472562349	1.2851268441845467	92.65441385055821	1.2122852174108572	8.344173906262217	87.68837688333446	None
57	OBIO	0.8960	36.96145512107988	0.68525545525852	94.81481387291424	1.108341938898019	21.10063682519312	71.4254477764845	None
58	TNK	0.8884	16.58640103622829	1.031773823243572	93.58375269590225	1.3869985387800414	11.980028007091498	49.5733118351861	None
59	BTGO	0.8880	25.868050554008594	1.6997478112758413	13.089480048367594	1.250613364746223	3.085211167040377	22.61539563453765	None
60	NTRA	0.8863	13.180397853991805	1.3313632602851868	99.48552816486585	0.7891313474945592	10.210791883167309	96.16334180651484	None
61	PLSE	0.8853	23.93354204825772	0.8504725047575005	92.0155389791529	1.7524419327776244	10.935501852045922	80.30003713460702	None
62	PDM	0.8808	0.632915849303355	8.10289300619746	84.51443469430517	3.0435274495454627	0.9458899901966384	64.59151723033992	None
63	CSR	0.8758	3.635384623477289	0.7178635636092514	33.33332726794302	3.9625741658762452	11.50893262034032	46.35806651021354	None
64	FTRE	0.8711	13.325673263397947	1.5090784576306298	87.31371449932233	1.029474908312849	8.662734503162046	97.92754143610941	None
65	ATAI	0.8617	1.659749450103872	0.0	97.6105114607543	2.1025216064312766	1.2593668337478068	71.64486318190666	None
66	VIR	0.8528	12.987011244481023	1.224612337828312	79.13768540171489	1.0824035846488598	-3.3110172538033344	17.91478084442811	None
67	WHK	0.8508	9.59847137857399	1.3788960684356097	89.00803880461419	1.3017286943480824	5.705428384804518	84.25571272339015	None
68	XP	0.8479	23.451334155430352	0.8719406529128352	56.78272132827741	1.869134199146267	8.390475868595892	30.694442392056573	None
69	DBRG	0.8446	-0.3768870560876709	2.35260370672868	98.29544966871087	1.5127977288478507	0.9450978757691791	8.587427453937593	None
70	WGS	0.8378	21.209012769268863	1.3198137551321967	45.02379878093786	0.796360336079862	12.849983640761993	95.62477516684109	None
71	FLGT	0.8315	14.655179412555103	1.7179004691667012	44.48237023120312	1.314009640719262	11.119974808237192	97.15062921985404	None
72	OSPN	0.8308	9.118725564284535	1.6290434163644145	92.27110491921586	1.1708313305951692	9.189145463546456	97.4125287292438	None
73	PBF	0.8242	3.994436753698398	2.924764695646975	86.15546801316569	1.5744614389039686	3.62955919923125	54.55184400170962	None
74	NX	0.8236	0.8591808652607095	1.1515087540983422	82.09926086872744	1.4053421195898328	11.196931431291773	43.44987442031669	None
75	DOCU	0.8196	15.812374941694285	1.4461223337375528	68.16519353435382	0.9241539738957093	9.67946961586935	95.94472001351726	None
76	SGP	0.8132	10.534344431918067	1.5776835909979023	77.37320601087553	0.9839553866112296	12.21721611038402	89.09335092078594	None
77	ABM	0.8097	3.6983144396314462	1.3443957210119295	90.36985238947739	1.4837846417750846	8.293462274804273	81.10641377319376	None
78	CSTL	0.8084	19.85144832601829	1.4167407887742958	66.94028164771443	0.6809875535929439	8.737421063199719	98.50306554347225	None
79	HPQ	0.8080	12.321484587407115	0.9012760291278882	87.09158915278104	1.1626291732192515	13.917591947391346	45.72196858298659	None
80	MATX	0.7896	9.802118155831065	1.5680787209719524	98.52502021021158	1.0540051507598989	7.393439470498622	98.61593567890245	None
81	ATEC	0.7892	8.886617864648189	1.2000755861016055	23.315117470626042	1.5154921913206103	15.026709177488472	70.66898043550802	None
82	LCLN	0.7880	3.2434541569243316	1.1204070322329136	84.93333435058594	1.521020201366386	5.934486944192664	35.576612991674864	None
83	SUN	0.7843	5.80841397630749	1.2201449729763083	99.37869282604264	1.3314025808567678	6.427699629458329	90.89825863576444	None
84	NEOG	0.7818	5.150218035332611	1.652972390827134	92.45283018867924	1.472566370934136	7.228221118669878	95.12905798226112	None
85	BBY	0.7806	7.89169155210068	0.930349073365773	93.80225741212377	0.9449724897630694	17.591239683012965	61.90186488473713	None
86	NPK	0.7798	11.304159509222533	1.3217512365723432	96.26251781872526	1.0468743558957034	3.869604313037404	87.44308822318976	None
87	LXFR	0.7751	0.6440316794081948	0.9729441932212725	72.40537892622244	1.7173544646076866	1.3175753826663024	11.346320432457603	None
88	IRS	0.7741	4.489794938610297	1.0613374799326476	54.29261979053502	2.1695564540928842	3.933161068442338	47.83444760490044	None
89	ELV	0.7715	4.301558979228501	1.3999172414176708	88.41388385682892	1.0787011120270567	7.6281443992934665	44.51073023171639	None
90	GH	0.7682	11.729525090714619	1.4505460154039578	97.10086886138552	0.5762917803248863	11.717164077627906	93.45443003405634	None
91	MOS	0.7665	17.815818442304337	1.3889649395518908	32.92611451118473	1.0351896423236069	6.814914920875679	64.25614583121776	None
92	RUM	0.7591	9.919567926731222	1.4850176901354506	59.916314799416504	2.3428082703076094	-7.2227785417673065	81.8415805897786	None
93	MFG	0.7533	2.575894534674046	1.97600610531804	93.7036966394495	1.0663575676883252	6.0525929498313	31.131960841182433	None
94	PBR	0.7473	21.75616040034695	1.1404098233035502	95.65217814767506	1.3338965353133079	13.765826929797347	89.99516780532339	None
95	TITN	0.7470	31.75895959413444	0.8486261091883679	80.78890034889461	1.04211306497339	19.246731042948255	69.86548195151877	None
96	HPE	0.7443	-4.820299881602088	1.027152434272672	81.1528958975799	1.3878799674026954	8.227206176580058	39.583121482044625	None
97	UGP	0.7388	20.7792246999177	1.0418993375967367	95.28536122135135	0.9249066504684844	12.971081964063252	42.83692859037093	None
98	CHT	0.7373	6.552364915107312	1.721839809802252	84.58331849839956	1.483769974264024	6.258209446980578	99.99136034499475	None
99	ZD	0.7362	6.91585038369117	1.5838775331745458	97.89613604386858	1.1062919657601984	8.62110291037985	98.42768454596495	None
100	SLDE	0.7338	20.74783024962697	1.1437094471974543	99.71407821469856	1.2251297901766	15.151837983151369	96.36096596955687	None
101	PAYP	0.7305	19.677631188339017	0.7398574309428828	44.851791691296555	1.1186074399357306	19.038610455932677	24.654131959612883	None
102	CLMT	0.7234	20.59932473784749	0.8350116497696377	97.92581561020144	1.0728517328764566	16.98428090333792	91.04373675100686	None
103	CHPT	0.7139	42.71844562810142	0.2674749602600487	53.610767378509415	0.9349868346883887	61.622997648733595	30.031542072156583	None
104	BE	0.7112	12.790294576779301	0.8250502650354109	68.29016112018063	0.8194093882129393	26.974346119738556	41.104653471716055	None
105	BSM	0.7082	5.640671580657439	1.227759337437248	89.90536518277429	1.4655633007926918	3.2082912935775134	86.25648701653834	None
106	NUTX	0.7011	14.891689219285215	0.7596699925100361	97.28168419454461	1.0504596889210003	15.33544656326725	82.48296549740444	None
107	KSPI	0.6941	0.06079553175644746	1.138540367361416	72.96252028108941	2.052187812716963	-4.808730265790612	28.193345208174463	None
108	QCOM	0.6931	13.275837298357612	1.2824006838544315	47.712610057099845	1.0079598364787234	11.418920891867076	90.93464052713806	None
109	BLTE	0.6917	4.078623627259657	0.576861017087852	77.39645150991588	0.919067766059392	10.077037590624283	7.137439234843924	None
110	ACT	0.6912	-0.9211035184663359	3.1889642464993337	93.21607752661009	1.3879423127157493	3.9149659188852795	35.76538439958796	None
111	TBN	0.6894	9.155117647808632	1.347070963645023	63.1659531695523	1.1884038675077688	7.331170350660924	74.75520377698547	None
112	KHC	0.6894	-4.373517492935182	1.0092906306856402	52.37419620462549	2.44070470711955	-4.304836523156	19.941110482495887	None
113	TXG	0.6867	32.626135117270486	0.9686188916837944	98.10705878921402	0.8654213996959927	20.378659837495377	97.82472831681035	None
114	GRAL	0.6845	11.816702988818278	2.0018122694021994	47.532371597420514	1.3932450384743629	-3.125165403254611	31.1671877888068	None
115	SPT	0.6844	14.054593947379356	1.6204796654364124	63.72745223418027	1.0152751722021813	0.380628868334004	56.72341006273217	None
116	GNW	0.6812	-1.4763742203055288	2.8817887632541046	76.14035890813462	1.5354195326922755	1.9635987397197368	10.446719485999907	None
117	OSCR	0.6764	-0.9768000952975703	0.7640123308744631	91.42496270159305	0.9555800262833731	9.537069163590786	32.91418559698229	None
118	CXW	0.6741	7.800126133745007	1.0390288463453459	96.67733727844073	1.391128121922522	7.761473299854648	76.99157766770833	None
119	DV	0.6737	1.5801357317512914	0.550933650338419	97.50415973377703	1.7075242111597437	2.0056383584980044	76.40330359228962	None
120	VSTM	0.6732	11.550155588053272	1.237080068363181	52.90933900660203	0.9053590549015562	2.921421762880359	25.292436803105602	None
121	TENB	0.6708	-0.6261457526786479	1.5888440520653715	80.02863333066531	2.171532516448971	1.1020893215822727	88.45082802462773	None
122	GPRK	0.6703	24.498412137343195	0.6846098314719968	81.84281791128763	1.5110833540754613	8.441184668775328	71.8109059042699	None
123	TEVA	0.6680	6.744627444552282	1.4182990958968313	99.05838041431261	0.8425092268520397	10.135929470813691	95.42813198335968	None
124	OKTA	0.6680	29.179954154286513	1.0531552258325538	98.8092453013548	1.2685704863508809	11.32062685317049	90.66769562098422	None
125	GME	0.6660	14.898181722284724	0.67936306793588	35.40252700346864	1.6532862695427395	17.907906077551488	74.49096163158872	None
126	UTMD	0.6651	5.112672187912632	1.8712577321990669	94.92982006979615	1.2827488826900224	6.179934997880298	98.2531222698066	None
127	IBTA	0.6646	8.26467320252772	0.6617335854980407	94.32798699983785	1.0097332832254153	14.266623677802855	75.15443804793271	None
128	HTB	0.6645	-4.321728425761129	0.9186769260453943	67.04225137200154	1.4486151124341924	4.230945449001158	17.378009014073868	None
129	SKHY	0.6625	5.110322795904043	0.6806983327341039	66.64446760497493	None	7.487341001910638	15.843274316494288	None
130	BBCP	0.6614	6.770829090641774	1.1642221241102382	70.7611152976639	0.9917783076172804	14.769890677665853	40.495305012409375	None
131	MTW	0.6614	-0.5802748426621864	1.021215667496573	92.03389377917274	1.2654890735730533	7.129600536990878	55.340053834071796	None
132	OXY	0.6597	8.84167202441197	1.3092287001808882	86.28272411086796	1.067679010154873	6.809383675972106	98.59259766356672	None
133	SMTC	0.6577	7.5240449585767655	0.657641529115332	77.93909358540624	0.8594054486760523	14.759664699158547	38.31394935138652	None
134	DK	0.6547	19.352371976035286	1.0040756515991738	98.10506452091639	1.4563422628334215	6.371020370137577	81.9075483528562	None
135	NYT	0.6539	10.680657618708091	1.3304801292074881	53.363633589311085	1.3139367249931175	7.859638370796986	97.12674096000946	None
136	FWDI	0.6538	42.72299523565828	1.4618205550340286	6.496751433548361	1.1825000188583392	-2.8415830499159638	21.185950324933927	None
137	TMO	0.6472	9.026167129201996	1.7066717900979158	97.35040601163628	0.9500541691450045	5.195526293069866	97.63682217025631	None
138	PAA	0.6414	7.8242714187473865	0.46020031062212335	94.20561175480067	1.2833491139334154	1.7272063698806124	31.631212471917436	None
139	ICLR	0.6391	5.700277903570435	1.2753253916789347	77.09334276120737	1.4131904151420214	5.7808476548313665	92.8160724632674	None
140	IDT	0.6385	6.71674438216352	1.237568705055854	95.81517380445524	1.0984201250320051	5.363728270659582	94.49335651044694	None
141	CIB	0.6367	4.461964615348929	0.6531871968719843	91.01676051192659	0.9984094652799601	5.993028186587371	23.825685894033413	None
142	BMNR	0.6341	30.530976112040698	1.2665431907865383	20.454546177025996	1.0942905021147693	-5.5336795094007885	21.211437706043895	None
143	USAC	0.6315	-1.0518432675360174	1.3884546197186358	51.60919715618264	1.8859888633700372	-1.4013845615383635	3.645787372544305	None
144	PAGP	0.6285	7.739938034790216	0.757768608080822	92.84525917294418	1.2527506924824279	-0.08719294659483601	17.93465436634972	None
145	FFIV	0.6273	6.865077340714065	1.227556245965279	98.0496141274439	0.9441688227129124	7.092884313461972	96.02280954710346	None
