ARB.ASX	Sydney
ARF.ASX	Sydney
ASX.ASX	Sydney
AUB.ASX	Sydney
AX1.ASX	Sydney
AZJ.ASX	Sydney
BAP.ASX	Sydney
BEN.ASX	Sydney
BGA.ASX	Sydney
BGL.ASX	Sydney
BHP.ASX	Sydney
BMN.ASX	Sydney
BOE.ASX	Sydney
BOQ.ASX	Sydney
BPT.ASX	Sydney
BRG.ASX	Sydney
BSL.ASX	Sydney
BWP.ASX	Sydney
BXB.ASX	Sydney
CAR.ASX	Sydney
CBA.ASX	Sydney
CCP.ASX	Sydney
CDA.ASX	Sydney
CGF.ASX	Sydney
CHC.ASX	Sydney
CHN.ASX	Sydney
CIA.ASX	Sydney
CIP.ASX	Sydney
CKF.ASX	Sydney
CLW.ASX	Sydney
CMM.ASX	Sydney
COH.ASX	Sydney
COL.ASX	Sydney
CPU.ASX	Sydney
CQE.ASX	Sydney
CQR.ASX	Sydney
CRN.ASX	Sydney
CSL.ASX	Sydney
CWY.ASX	Sydney
CXO.ASX	Sydney
DDR.ASX	Sydney
DMP.ASX	Sydney
DNL.ASX	Sydney
DOW.ASX	Sydney
DRO.ASX	Sydney
DRR.ASX	Sydney
DTL.ASX	Sydney
DVP.ASX	Sydney
DXS.ASX	Sydney
EDV.ASX	Sydney
ELD.ASX	Sydney
ELV.ASX	Sydney
EMR.ASX	Sydney
EVN.ASX	Sydney
EVT.ASX	Sydney
FBU.ASX	Sydney
FLT.ASX	Sydney
FMG.ASX	Sydney
FPH.ASX	Sydney
GMD.ASX	Sydney
GMG.ASX	Sydney
GNC.ASX	Sydney
GOZ.ASX	Sydney
GPT.ASX	Sydney
HDN.ASX	Sydney
HLI.ASX	Sydney
HLS.ASX	Sydney
HMC.ASX	Sydney
HUB.ASX	Sydney
HVN.ASX	Sydney
IAG.ASX	Sydney
IDX.ASX	Sydney
IEL.ASX	Sydney
IGO.ASX	Sydney
ILU.ASX	Sydney
IMD.ASX	Sydney
INA.ASX	Sydney
ING.ASX	Sydney
IPH.ASX	Sydney
IRE.ASX	Sydney
JBH.ASX	Sydney
JHX.ASX	Sydney
JIN.ASX	Sydney
KAR.ASX	Sydney
KGN.ASX	Sydney
KLS.ASX	Sydney
LIC.ASX	Sydney
LLC.ASX	Sydney
LOV.ASX	Sydney
LTR.ASX	Sydney
LYC.ASX	Sydney
MAQ.ASX	Sydney
MFG.ASX	Sydney
MGR.ASX	Sydney
MIN.ASX	Sydney
MMS.ASX	Sydney
MND.ASX	Sydney
MP1.ASX	Sydney
MPL.ASX	Sydney
MQG.ASX	Sydney
MTS.ASX	Sydney
MYR.ASX	Sydney
NAB.ASX	Sydney
NAN.ASX	Sydney
NCK.ASX	Sydney
NEC.ASX	Sydney
NEU.ASX	Sydney
NHC.ASX	Sydney
NHF.ASX	Sydney
NIC.ASX	Sydney
NST.ASX	Sydney
NUF.ASX	Sydney
NWH.ASX	Sydney
NWL.ASX	Sydney
NWS.ASX	Sydney
NXT.ASX	Sydney
ORA.ASX	Sydney
ORG.ASX	Sydney
ORI.ASX	Sydney
PDN.ASX	Sydney
PLS.ASX	Sydney
PME.ASX	Sydney
PMV.ASX	Sydney
PNI.ASX	Sydney
PNV.ASX	Sydney
PPT.ASX	Sydney
PRU.ASX	Sydney
PWH.ASX	Sydney
PXA.ASX	Sydney
QAN.ASX	Sydney
QBE.ASX	Sydney
RDX.ASX	Sydney
REA.ASX	Sydney
REH.ASX	Sydney
RGN.ASX	Sydney
RHC.ASX	Sydney
RIC.ASX	Sydney
RIO.ASX	Sydney
RMD.ASX	Sydney
RMS.ASX	Sydney
RRL.ASX	Sydney
RWC.ASX	Sydney
S32.ASX	Sydney
SCG.ASX	Sydney
SDF.ASX	Sydney
SDR.ASX	Sydney
SEK.ASX	Sydney
SFR.ASX	Sydney
SGH.ASX	Sydney
SGM.ASX	Sydney
SGP.ASX	Sydney
SHL.ASX	Sydney
SIG.ASX	Sydney
SIQ.ASX	Sydney
SLX.ASX	Sydney
SMR.ASX	Sydney
STO.ASX	Sydney
SUL.ASX	Sydney
SUN.ASX	Sydney
SYR.ASX	Sydney
TAH.ASX	Sydney
TCL.ASX	Sydney
TLC.ASX	Sydney
TLS.ASX	Sydney
TLX.ASX	Sydney
TNE.ASX	Sydney
TPG.ASX	Sydney
TPW.ASX	Sydney
TWE.ASX	Sydney
VAU.ASX	Sydney
VCX.ASX	Sydney
VEA.ASX	Sydney
VNT.ASX	Sydney
VUL.ASX	Sydney
WA1.ASX	Sydney
WAF.ASX	Sydney
WBC.ASX	Sydney
WDS.ASX	Sydney
WEB.ASX	Sydney
WES.ASX	Sydney
WGX.ASX	Sydney
WHC.ASX	Sydney
WOR.ASX	Sydney
WOW.ASX	Sydney
WPR.ASX	Sydney
WTC.ASX	Sydney
XRO.ASX	Sydney
YAL.ASX	Sydney
AAK.ST	Stockholm
AFRY.ST	Stockholm
ALFA.ST	Stockholm
ALLEI.ST	Stockholm
AXFO.ST	Stockholm
BILL.ST	Stockholm
BOL.ST	Stockholm
CAMX.ST	Stockholm
CAST.ST	Stockholm
CATE.ST	Stockholm
DOM.ST	Stockholm
EQT.ST	Stockholm
EVO.ST	Stockholm
FABG.ST	Stockholm
HACK.ST	Stockholm
HEM.ST	Stockholm
HTRO.ST	Stockholm
INDT.ST	Stockholm
INTRUM.ST	Stockholm
LOOMIS.ST	Stockholm
LUG.ST	Stockholm
LUMI.ST	Stockholm
MILDEF.ST	Stockholm
MIPS.ST	Stockholm
MTRS.ST	Stockholm
NCAB.ST	Stockholm
NP3.ST	Stockholm
SAND.ST	Stockholm
SAVE.ST	Stockholm
SINCH.ST	Stockholm
SOBI.ST	Stockholm
SYNSAM.ST	Stockholm
SYSR.ST	Stockholm
TELIA.ST	Stockholm
THULE.ST	Stockholm
TROAX.ST	Stockholm
VIMIAN.ST	Stockholm
WIHL.ST	Stockholm
YUBICO.ST	Stockholm
0386.HK	Hong Kong
0656.HK	Hong Kong
0688.HK	Hong Kong
0700.HK	Hong Kong
0753.HK	Hong Kong
0902.HK	Hong Kong
0914.HK	Hong Kong
0916.HK	Hong Kong
0968.HK	Hong Kong
0992.HK	Hong Kong
0998.HK	Hong Kong
1024.HK	Hong Kong
1038.HK	Hong Kong
1044.HK	Hong Kong
1071.HK	Hong Kong
1072.HK	Hong Kong
1088.HK	Hong Kong
1099.HK	Hong Kong
1109.HK	Hong Kong
1138.HK	Hong Kong
1157.HK	Hong Kong
1171.HK	Hong Kong
1179.HK	Hong Kong
1193.HK	Hong Kong
1209.HK	Hong Kong
1288.HK	Hong Kong
1299.HK	Hong Kong
1308.HK	Hong Kong
1318.HK	Hong Kong
1339.HK	Hong Kong
1347.HK	Hong Kong
1378.HK	Hong Kong
1519.HK	Hong Kong
1530.HK	Hong Kong
1585.HK	Hong Kong
1698.HK	Hong Kong
1772.HK	Hong Kong
1787.HK	Hong Kong
1797.HK	Hong Kong
1801.HK	Hong Kong
1810.HK	Hong Kong
1816.HK	Hong Kong
1818.HK	Hong Kong
1833.HK	Hong Kong
1876.HK	Hong Kong
1880.HK	Hong Kong
1898.HK	Hong Kong
1913.HK	Hong Kong
1919.HK	Hong Kong
1929.HK	Hong Kong
1958.HK	Hong Kong
1997.HK	Hong Kong
2007.HK	Hong Kong
2013.HK	Hong Kong
2015.HK	Hong Kong
2057.HK	Hong Kong
2202.HK	Hong Kong
2238.HK	Hong Kong
2268.HK	Hong Kong
2318.HK	Hong Kong
2328.HK	Hong Kong
2331.HK	Hong Kong
2333.HK	Hong Kong
2338.HK	Hong Kong
2359.HK	Hong Kong
2367.HK	Hong Kong
2423.HK	Hong Kong
2513.HK	Hong Kong
2588.HK	Hong Kong
2600.HK	Hong Kong
2601.HK	Hong Kong
