DEF.DE	Defama Deutsche Fachmarkt AG	20.20			3.10%
DEQ.DE	Deutsche EuroShop SE	18.36			0%
DEX.DE	Delticom AG	2.08			5.36%
DEZ.DE	DEUTZ Aktiengesellschaft	10.07			1.73%
DFTK.DE	DF Deutsche Forfait AG	1.51			4.36%
DFV.DE	DFV Deutsche Familienversicherung AG	6.04			0%
DHER.DE	Delivery Hero SE	36.97			0%
DHL.DE	Deutsche Post AG	55.52			3.39%
DIE.DE	Dierig Holding AG	8.25			2.99%
DKG.DE	Deutsche Konsum REIT-AG	1.31			0%
DLX.DE	Delignit AG	2.44			3.23%
DMP.DE	DERMAPHARM HOLDING SE	40.05			0%
DMRE.DE	Demire Deutsche Mittelstand Real Estate AG	0.38			0%
DOU.DE	Douglas AG	7.92			0%
DP4A.DE	AP Moeller - Maersk A/S	2.66K			2.32%
DR0.DE	Deutsche Rohstoff AG	97.70			2.45%
DRW8.DE	Draegerwerk AG & Co KGaA	80.80			2.69%
DTD2.DE	B+S Banksysteme AG	1.92			0%
DTE.DE	Deutsche Telekom AG	28.70			0%
DTG.DE	Daimler Truck Holding AG	45.34			4.18%
DUE.DE	Duerr AG	17.20			4.62%
DWNI.DE	Deutsche Wohnen	17.78			0.22%
DWS.DE	DWS Group GmbH & Co KGaA	73.45			4.05%
E4C.DE	Ecotel Communication AG	6.65			0%
E8X.DE	Elexxion AG	0.03			0%
EAD.DE	Erlebnis Akademie AG	3.80			0%
EBK.DE	EnBW Energie Baden Wuerttemberg AG	67.40			2.47%
EBO.DE	Erste Group Bank AG	120.10			0.62%
ECF.DE	Mountain Alliance AG	2.70			0%
ECK.DE	LUDWIG BECK am Rathauseck Textilhaus Feldmeier AG	21.40			0%
ED4.DE	EDAG Engineering Group AG	3.05			0%
EDL.DE	Edel SE & Co KgaA	4.60			0%
EFF0.DE	Deutsche Effecten und Wechsel Beteiligungsgesellschaft AG	1.89			0%
EIN.DE	Einhell Germany AG	72.70			0%
EKT.DE	ENERGIEKONTOR AG	25.60			3.85%
ELB.DE	elumeo SE	2.14			0%
ELG.DE	ELMOS SEMICONDUCTOR SE	137.20			1.09%
EMH.DE	Pferdewetten de AG	2.02			0%
ENR.DE	Siemens Energy AG	152.58			0.46%
EOAN.DE	E.ON SE	17.50			3.27%
ERAG.DE	Ernst Russ AG	7.70			3.14%
ETG.DE	Envitec Biogas AG	17.90			0%
EVD.DE	CTS Eventim	56.25			2.41%
EVK.DE	Evonik	18.27			5.44%
