HOOD	6.2	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.5	16
4568.T	6.4	1.0	1.0	1.0	1.5	1.5	2.0	2.0	1.0	0.0	1.5	1.0	1.5	1.0	1.5	2.0	1.0	1.5	1.0	17
SNDL	4.9	1.0	1.0	1.0	0.0	0.5	0.5	1.0	0.0	2.0	0.5	1.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	16
02388.HK	5.6	0.5	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	1.5	1.5	1.5	1.0	1.0	2.0	0.0	2.0	0.0	14
1628.HK	5.6	2.0	1.0	1.0	1.0	2.0	1.5	0.0	0.0	1.0	1.0	1.0	2.0	1.0	1.5	1.0	0.0	2.0	1.0	12
AAPL	6.2	1.0	1.0	1.0	0.5	2.0	1.5	1.5	2.0	1.0	2.0	1.5	0.0	0.5	0.5	2.0	2.0	0.5	2.0	18
GCTS	2.6	1.0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	1.0	0.0	1.5	0.0	14
AIRS	4.6	1.0	2.0	1.0	0.0	0.5	0.5	2.0	0.0	1.0	0.5	1.0	1.5	0.0	2.0	1.0	0.5	1.5	0.5	16
USB	6.4	1.0	0.0	1.0	1.0	2.0	1.5	0.0	2.0	1.0	2.0	1.5	1.5	1.0	1.5	2.0	0.0	2.0	2.0	16
VCEL	5.3	0.0	2.0	1.0	0.0	1.0	2.0	2.0	0.5	1.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.5	18
PNDORA.CO	6.2	0.0	1.0	1.0	2.0	1.5	1.0	2.0	1.5	2.0	1.5	0.0	0.0	1.5	1.5	2.0	1.5	0.5	2.0	17
HTWS.L	6.1	0.0	1.0	1.0	1.0	1.0	1.5	2.0	2.0	2.0	1.0	0.0	0.0	1.5	1.5	1.0	2.0	1.5	2.0	16
IMVT	3.5	1.0	1.0	1.0	0.0	0.5	1.0	0.0	0.0	0.0	1.5	1.0	0.0	1.0	1.0	1.0	0.0	1.5	1.0	13
CIP.ASX	5.3	0.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	0.5	1.5	0.0	2.0	1.0	0.5	1.5	0.0	0.0	2.0	15
TRMD-A.CO	6.1	0.5	1.0	1.0	1.5	2.0	2.0	2.0	2.0	0.5	0.5	0.0	1.5	0.5	0.5	2.0	2.0	0.5	2.0	17
ENTA	3.3	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	16
IPDN	4.3	1.0	1.0	1.0	1.0	0.0	0.0	1.5	0.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	13
BRBR	6.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	1.5	0.5	1.0	2.0	2.0	1.0	1.0	0.5	1.0	17
CBA.ASX	5.0	0.5	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	1.5	1.0	1.0	1.0	0.5	1.5	0.0	2.0	0.0	14
CASS	7.4	1.0	1.0	1.0	1.0	1.5	1.5	1.5	2.0	2.0	0.5	2.0	1.5	1.5	1.5	2.0	1.5	2.0	1.5	18
PESI	3.3	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	0.5	1.0	1.0	1.0	0.0	1.0	0.0	16
FUR.NV	5.8	1.5	1.0	1.0	1.0	0.5	1.0	1.0	0.5	0.5	1.0	1.0	2.0	2.0	2.0	1.5	1.0	1.5	1.0	15
CY1K.DE	4.9	1.0	1.0	1.0	1.0	0.5	0.0	2.0	0.0	1.5	0.5	1.0	2.0	0.0	2.0	1.0	0.5	1.5	1.0	14
IMAX	6.9	2.0	2.0	1.0	2.0	1.0	1.5	2.0	1.5	1.0	1.5	2.0	0.5	0.5	1.0	1.0	1.5	1.0	2.0	18
NA9.DE	6.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	2.0	0.5	2.0	1.0	1.5	2.0	2.0	1.0	1.5	1.0	16
MEC	4.2	1.0	1.0	1.0	0.0	0.5	2.0	0.5	0.5	0.0	1.0	1.0	1.5	1.0	2.0	1.0	0.5	0.0	0.5	16
METCB	4.0	1.0	1.0	1.0	1.0	0.0	0.5	0.5	0.0	0.0	1.0	1.0	1.5	1.0	2.0	1.0	0.0	2.0	0.0	13
FHB	6.5	1.5	2.0	1.0	0.5	2.0	1.0	0.0	2.0	1.0	1.0	1.5	1.5	1.0	1.5	2.0	0.0	2.0	2.0	16
RSKD	5.4	1.0	0.0	1.0	1.5	0.5	2.0	2.0	0.0	1.5	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	16
IIIN	4.9	1.5	1.0	1.0	0.0	1.0	1.0	0.5	0.5	0.0	0.5	2.0	1.5	1.5	2.0	2.0	0.5	0.5	0.5	17
PRX.NV	5.6	1.0	1.0	1.0	1.0	2.0	1.0	1.5	0.5	0.5	1.5	1.0	1.5	0.0	0.5	2.0	0.5	2.0	1.5	15
7741.T	6.5	1.0	1.0	1.0	1.0	2.0	1.5	1.5	2.0	1.0	1.5	0.5	0.5	1.0	1.0	2.0	2.0	1.0	2.0	17
SSPG.L	5.3	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.5	2.0	1.5	1.0	0.0	1.5	2.0	0.0	1.0	1.5	1.5	14
BRO	7.8	1.0	2.0	1.0	1.0	1.5	2.0	2.0	2.0	1.5	1.5	2.0	1.5	1.5	1.5	2.0	2.0	0.5	1.5	18
9984.T	4.3	0.0	1.0	1.0	0.0	2.0	1.5	2.0	0.0	0.0	1.5	0.0	1.5	0.0	1.0	2.0	0.5	1.5	0.0	17
TROX	4.2	1.0	0.0	1.0	0.0	0.0	1.5	0.0	0.0	0.0	1.0	1.0	2.0	0.5	2.0	2.0	0.5	2.0	0.5	16
IDHC.L	6.1	2.0	1.0	1.0	1.0	1.5	2.0	1.5	0.0	2.0	0.5	0.0	2.0	1.0	1.0	2.0	1.5	1.0	1.0	12
FRT	5.8	0.5	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	1.5	0.0	1.0	1.0	0.5	1.0	2.0	0.5	2.0	18
DXS.ASX	6.9	0.5	1.0	1.0	1.0	2.0	0.0	2.0	2.0	2.0	1.5	1.5	2.0	1.5	1.0	1.5	2.0	0.5	2.0	16
LOGN.ZU	7.1	1.0	2.0	1.0	1.5	1.5	1.0	1.5	1.5	1.5	1.5	2.0	0.5	1.5	1.5	2.0	1.0	1.5	1.5	18
ADSK	7.2	2.0	2.0	1.0	0.5	2.0	1.5	2.0	2.0	1.5	2.0	2.0	0.0	1.0	1.0	1.0	1.5	1.0	2.0	18
MNY	4.3	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.5	1.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	13
BLX	5.3	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	1.0	0.5	1.5	1.5	1.0	0.5	2.0	0.0	2.0	0.0	14
BVC.L	4.4	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	1.5	2.0	1.0	0.5	2.0	0.0	13
MREO	3.9	1.0	1.0	1.0	0.0	0.5	1.0	0.0	0.0	0.0	1.0	1.0	1.5	1.0	1.0	1.0	0.0	2.0	1.0	12
CARG	7.2	2.0	1.0	1.0	2.0	1.5	1.5	2.0	2.0	1.5	1.5	2.0	0.0	1.5	1.5	1.0	1.5	0.5	2.0	18
CG	5.3	2.0	1.0	1.0	0.5	1.5	0.0	2.0	2.0	1.0	1.5	2.0	1.5	1.0	0.5	0.0	0.0	1.5	0.0	16
LGEN.L	5.3	1.0	1.0	1.0	1.0	1.5	1.5	1.0	1.0	2.0	1.5	0.0	0.0	0.5	1.5	0.0	1.0	2.0	1.5	16
SON	6.5	2.0	2.0	1.0	1.0	1.0	0.5	1.0	1.0	2.0	1.0	1.0	1.5	2.0	2.0	2.0	1.0	0.5	1.0	18
6099.HK	7.4	2.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.5	2.0	0.0	2.0	2.0	14
CSW	6.2	0.5	2.0	1.0	1.5	1.5	2.0	1.5	1.5	0.5	1.0	2.0	1.0	0.5	1.5	2.0	1.5	0.0	1.0	18
ASM.NV	6.7	1.5	1.0	1.0	2.0	2.0	1.5	2.0	2.0	0.5	1.5	2.0	0.5	0.0	0.5	2.0	1.5	0.5	2.0	17
1179.HK	6.4	0.5	1.0	1.0	1.0	1.5	1.5	1.5	2.0	1.5	1.5	2.0	0.5	1.0	1.5	0.0	1.5	1.5	2.0	17
AFX.DE	5.7	1.5	1.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	1.5	1.5	1.5	1.0	2.0	2.0	0.5	0.0	1.0	15
ATO.PA	5.0	1.5	1.0	1.0	1.0	0.0	0.0	0.0	0.5	2.0	1.0	1.0	1.0	2.0	2.0	1.0	0.5	2.0	0.5	14
HRB	6.9	2.0	0.0	1.0	1.5	1.5	1.0	1.5	2.0	2.0	0.5	1.5	0.0	2.0	2.0	2.0	1.5	1.5	1.5	18
SVS.L	5.7	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.5	2.0	1.0	0.0	0.0	1.5	2.0	2.0	0.5	2.0	1.0	16
CRN.ASX	4.2	1.0	1.0	1.0	1.0	0.0	1.0	0.5	0.0	0.0	1.0	1.0	1.5	1.0	2.0	1.0	0.0	2.0	0.0	14
IPX	4.0	1.0	2.0	1.0	1.0	0.5	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	13
SION	4.6	1.0	2.0	1.0	1.5	0.5	1.0	0.0	0.0	0.0	1.0	1.0	1.5	1.0	1.0	1.0	0.0	2.0	1.0	13
FSECURE.HE	6.4	1.0	1.0	1.0	1.0	1.5	1.0	2.0	1.5	1.0	0.5	2.0	1.0	1.5	1.5	2.0	1.5	0.5	1.5	17
ERC.AE	4.3	1.0	1.0	0.5	1.0	0.5	2.0	0.5	0.5	0.0	1.0	1.0	1.5	0.0	2.0	1.0	0.5	1.5	0.0	13
IONS	2.9	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.5	1.0	0.0	2.0	0.0	17
MLI	6.5	0.5	1.0	1.0	1.5	1.5	2.0	1.0	1.5	1.0	0.5	1.5	1.0	1.5	1.5	2.0	1.5	1.5	1.5	17
PXA.ASX	6.1	0.0	1.0	1.0	1.0	0.5	1.0	2.0	1.0	1.5	1.5	2.0	1.5	1.0	1.5	1.0	1.5	1.0	2.0	16
2015.HK	3.8	0.0	1.0	1.0	0.0	0.5	0.0	0.5	0.0	0.0	2.0	1.0	1.5	1.0	2.0	1.0	0.0	2.0	0.0	16
SJJ.DE	4.6	0.0	1.0	1.0	1.0	1.0	2.0	0.5	0.5	0.0	0.5	2.0	1.5	0.0	2.0	1.0	0.5	1.5	0.5	16
6146.T	6.9	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.5	0.5	0.5	0.5	2.0	2.0	1.0	1.0	15
MNBA.CO	5.6	1.0	1.0	1.0	1.0	1.5	1.0	0.0	2.0	1.0	1.0	1.0	1.5	1.0	1.0	2.0	0.0	2.0	1.0	11
BHB	6.9	1.5	2.0	1.0	1.5	2.0	2.0	0.0	2.0	1.0	0.5	2.0	1.5	1.0	1.5	2.0	0.0	1.5	2.0	16
BAB.L	5.4	1.5	1.0	1.0	1.0	1.0	1.0	2.0	0.5	1.0	1.5	0.0	0.0	1.0	2.0	2.0	0.5	1.5	1.0	16
HGTY	6.9	2.0	0.0	1.0	2.0	1.0	0.5	2.0	1.5	2.0	1.0	2.0	0.5	2.0	2.0	1.0	1.0	2.0	1.5	18
BAMI.MI	5.4	1.0	1.0	1.0	1.0	2.0	0.5	0.0	2.0	1.0	1.5	1.5	1.5	1.0	1.0	1.5	0.0	2.0	0.0	15
GATX	6.7	2.0	0.0	1.0	0.5	1.5	2.0	2.0	2.0	0.0	0.5	1.5	1.5	1.0	1.0	2.0	2.0	1.5	2.0	18
JLL	6.9	2.0	2.0	1.0	2.0	1.0	1.5	2.0	0.5	2.0	1.5	2.0	1.5	1.5	2.0	1.0	0.5	0.5	0.5	18
MWA	6.7	2.0	1.0	1.0	0.5	1.5	1.0	1.5	1.5	1.0	1.0	1.5	1.0	1.5	1.5	2.0	1.5	1.5	1.5	18
0753.HK	4.9	0.0	1.0	1.5	1.0	0.5	1.0	0.0	0.0	1.5	1.0	1.0	1.5	0.5	2.0	1.0	0.5	2.0	1.5	15
SIKA.ZU	6.0	0.5	1.0	1.0	1.0	1.0	0.5	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.5	2.0	1.0	0.5	1.5	16
LUMI.ST	5.1	1.0	1.0	1.0	0.0	2.0	2.0	2.0	2.0	0.5	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	17
MCHP	6.1	2.0	1.0	1.0	2.0	1.0	2.0	2.0	1.5	1.0	2.0	2.0	0.5	0.0	1.0	0.0	1.5	0.0	1.5	18
SUPX	3.9	1.0	1.0	0.5	1.0	0.5	2.0	0.5	0.0	0.0	1.0	1.0	1.5	1.0	0.0	1.0	0.0	2.0	0.0	13
WIX	6.0	2.0	1.0	1.0	0.5	0.5	1.5	2.0	0.0	2.0	2.0	1.0	1.0	1.0	1.5	1.0	0.0	2.0	1.5	16
NP	6.2	0.0	2.0	1.0	1.5	2.0	2.0	2.0	2.0	0.5	1.5	2.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	17
CAAP	7.4	1.5	2.0	1.0	0.0	1.5	1.5	1.0	1.5	2.0	1.0	2.0	1.5	2.0	1.5	1.0	2.0	2.0	1.5	18
HYLN	3.6	1.0	1.0	1.0	2.0	0.5	2.0	0.0	0.0	0.0	0.5	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	15
GDS.PA	6.2	1.5	1.0	1.0	1.0	0.5	1.0	1.0	0.5	2.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	13
SBSW	8.2	2.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.5	17
SGMOQ	3.8	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	12
OBEL.BR	6.2	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	0.5	1.5	1.5	2.0	2.0	1.0	1.5	0.5	2.0	16
REINA.NV	4.9	1.0	1.0	1.0	1.0	0.5	1.0	0.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	1.0	0.0	8
B7E.DE	6.5	1.0	1.0	1.0	1.0	1.5	1.0	1.5	0.5	2.0	0.5	1.0	2.0	2.0	2.0	2.0	0.5	2.0	1.0	13
EGHT	6.9	2.0	2.0	1.0	1.5	1.0	1.0	2.0	0.5	2.0	0.5	2.0	1.5	1.5	2.0	1.0	0.5	2.0	1.0	18
SF3.DE	6.7	2.0	1.0	1.0	1.0	1.0	1.5	1.5	0.5	2.0	0.5	0.0	2.0	2.0	2.0	2.0	0.5	2.0	1.5	16
AMLIF	4.0	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	10
HFD.L	5.1	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.5	2.0	1.0	0.0	0.0	1.5	2.0	1.5	0.5	0.5	1.0	16
VEZ.DE	4.7	2.0	1.0	1.0	1.0	2.0	0.0	1.5	0.0	0.0	1.0	1.0	2.0	1.0	1.5	1.0	0.0	1.0	0.0	14
CLIQ.DE	5.1	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.5	2.0	0.5	1.0	2.0	1.0	2.0	1.0	0.0	2.0	2.0	14
SYSR.ST	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	0.5	1.0	2.0	1.5	1.5	2.0	2.0	1.0	0.5	1.0	16
SAN.MC	6.5	2.0	1.0	1.0	1.5	2.0	1.5	0.0	2.0	1.0	2.0	2.0	1.5	1.0	1.0	2.0	0.0	2.0	0.0	15
URI	6.7	1.5	0.0	1.0	1.5	1.5	1.5	1.5	2.0	1.0	2.0	2.0	0.5	1.0	1.5	2.0	1.5	0.0	2.0	18
DEF.DE	6.0	1.0	1.0	1.0	1.0	1.5	1.0	2.0	1.5	1.0	0.5	1.0	1.5	1.0	1.0	2.0	2.0	0.5	1.0	14
SHIP	7.9	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	0.5	0.5	1.5	2.0	1.5	2.0	2.0	1.5	2.0	17
CVX.US	7.2	2.0	0.0	1.0	2.0	1.0	2.0	1.5	1.5	1.5	2.0	2.0	1.5	1.5	1.5	1.5	1.5	0.5	1.5	18
SRAIL.ZU	5.6	0.5	1.0	1.0	1.0	1.0	2.0	0.5	0.5	0.0	1.0	2.0	1.0	1.5	2.0	2.0	0.5	1.5	1.0	16
2727.HK	6.4	0.5	1.0	1.0	1.0	1.0	2.0	0.5	0.5	2.0	1.0	1.5	2.0	1.5	2.0	2.0	0.5	2.0	1.0	16
ARX	5.0	1.0	0.0	1.0	1.5	0.0	2.0	2.0	1.5	0.0	0.5	1.0	1.0	0.5	1.5	1.0	1.0	2.0	0.5	16
IDT	6.0	1.5	1.0	1.0	1.5	1.0	1.0	1.5	1.0	1.0	0.5	1.5	1.0	1.5	2.0	2.0	0.5	1.0	1.0	15
NFX.L	3.8	1.0	1.0	1.0	1.0	0.5	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	10
2333.HK	6.4	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5	2.0	2.0	2.0	2.0	2.0	2.0	0.0	0.5	2.0	1.5	16
AMD.EUR	5.8	2.0	0.0	1.0	2.0	1.5	2.0	2.0	1.5	0.5	2.0	2.0	0.0	0.0	0.0	1.0	1.5	0.5	1.5	18
LYG	6.2	2.0	1.0	1.0	0.5	2.0	1.5	0.0	2.0	1.0	0.5	2.0	1.5	1.0	1.5	2.0	0.0	2.0	1.0	15
BTU	4.9	1.0	1.0	1.0	0.0	0.5	1.5	0.5	0.0	0.0	1.0	1.0	1.5	1.5	2.0	2.0	0.5	1.5	1.0	16
DFTX	4.6	1.0	2.0	1.0	1.0	0.5	1.0	0.0	0.0	0.5	1.5	1.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	12
T.US	7.2	1.0	1.0	1.0	1.0	1.5	1.0	2.0	1.5	1.5	2.0	0.5	1.5	2.0	1.5	2.0	2.0	1.0	2.0	18
FABG.ST	5.8	0.0	1.0	1.0	0.0	1.5	1.5	2.0	2.0	1.5	1.5	2.0	2.0	0.5	0.5	0.0	2.0	0.0	2.0	17
MUX	5.7	1.0	0.0	1.0	2.0	2.0	2.0	1.5	0.0	0.0	1.0	2.0	1.5	0.0	1.5	1.0	1.0	1.0	2.0	18
ALO.PA	6.4	2.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5	1.5	1.5	2.0	2.0	2.0	2.0	1.0	0.5	2.0	0.5	16
ARM	5.8	1.0	1.0	1.0	2.0	2.0	2.0	2.0	0.5	0.5	2.0	2.0	0.0	0.0	0.0	1.0	1.5	0.5	2.0	18
8233.T	6.4	1.5	1.0	1.0	1.0	0.5	1.0	2.0	1.5	1.0	0.5	1.0	1.5	1.5	1.5	2.0	1.5	1.5	1.5	15
GRWG	4.4	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.5	1.0	1.5	1.0	2.0	1.0	0.0	2.0	0.0	16
WBD	5.1	0.0	2.0	1.0	0.0	0.5	0.0	1.5	0.5	2.0	1.5	1.0	1.5	1.5	1.5	1.0	1.5	0.5	1.0	17
VMC	6.4	1.0	2.0	1.0	0.5	1.5	1.0	1.0	1.5	1.0	2.0	2.0	1.0	1.0	1.5	2.0	1.5	0.0	1.5	18
BRCK.L	4.2	0.0	1.0	1.0	1.0	1.0	0.5	0.5	0.5	2.0	0.5	0.0	0.0	2.0	2.0	0.0	0.5	2.0	0.5	16
8252.T	6.1	2.0	1.0	1.0	1.0	1.5	1.0	2.0	1.5	1.0	1.0	1.0	1.5	1.0	1.5	1.0	1.5	1.5	0.0	15
5301.T	6.4	2.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	0.5	0.5	1.0	1.5	1.5	2.0	2.0	1.0	2.0	1.5	16
MSGE	5.6	0.0	0.0	1.0	2.0	1.0	2.0	1.5	0.0	2.0	1.0	2.0	0.0	0.5	1.5	1.0	1.5	1.0	2.0	18
RS1.L	5.3	2.0	1.0	1.0	1.0	1.0	1.0	1.5	1.0	1.0	1.5	0.0	0.0	1.5	2.0	1.5	0.5	0.5	1.0	16
NMFC	5.3	1.5	1.0	1.0	0.5	0.0	0.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	2.0	16
ALGN	7.2	2.0	2.0	1.0	0.5	1.0	1.0	2.0	1.5	1.5	1.5	2.0	1.5	1.5	1.5	1.0	1.5	1.5	1.5	18
NDX1.DE	6.2	1.0	1.0	1.0	2.0	1.0	1.5	1.0	1.0	1.0	1.5	2.0	0.5	1.5	2.0	1.0	0.5	2.0	1.0	17
C	6.2	2.0	0.0	1.0	0.5	2.0	1.5	0.0	2.0	1.0	2.0	2.0	1.5	1.0	2.0	2.0	0.0	2.0	0.0	16
INF.L	5.7	2.0	1.0	1.0	1.0	1.0	1.0	1.5	1.5	2.0	1.5	0.0	0.0	1.5	1.5	0.0	1.5	1.0	1.5	16
BRSP	5.4	1.0	1.0	1.0	0.0	0.5	0.5	2.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	1.5	2.0	16
8354.T	5.8	1.5	1.0	1.0	1.0	2.0	1.5	0.0	2.0	1.0	1.0	0.5	1.5	1.0	1.0	2.0	0.0	2.0	1.0	14
CPU.ASX	6.0	1.5	1.0	1.0	1.0	1.5	1.0	1.0	2.0	1.0	1.5	1.5	0.5	0.5	1.0	1.5	1.5	0.5	2.0	16
CTS	6.2	1.5	0.0	1.0	1.0	1.5	1.0	1.5	1.5	1.0	0.5	1.5	1.5	1.5	1.5	2.0	1.5	1.0	1.5	18
CVGI	5.7	1.5	0.0	1.0	2.0	0.5	1.5	0.5	0.5	2.0	0.5	1.0	2.0	1.5	2.0	1.0	0.5	2.0	0.5	17
DCC.L	5.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5	2.0	1.0	0.0	0.0	1.5	2.0	1.5	0.5	2.0	0.5	16
PBI	6.9	2.0	0.0	1.0	0.5	1.5	0.5	2.0	1.5	2.0	1.0	2.0	1.0	1.5	1.5	2.0	1.5	1.5	2.0	17
ALPM.PA	6.1	0.0	1.0	1.0	1.0	1.0	0.5	2.0	1.0	1.5	0.5	1.0	1.5	2.0	2.0	2.0	1.0	2.0	1.0	16
ZVRA	6.4	0.0	0.0	1.0	0.0	2.0	2.0	2.0	2.0	1.5	1.0	1.5	1.0	1.5	1.5	1.0	1.5	2.0	1.5	18
OEWA.DE	5.8	1.0	1.0	1.0	1.0	1.5	0.5	1.5	1.5	0.5	1.0	1.0	1.5	1.5	1.5	2.0	1.5	0.0	1.5	14
SECU-B.ST	6.2	1.5	1.0	1.0	1.0	1.0	0.5	1.0	0.5	2.0	1.5	2.0	1.5	1.5	2.0	2.0	0.5	1.0	1.0	17
ACIC	5.3	0.5	0.0	1.0	0.0	2.0	0.5	2.0	2.0	0.0	0.5	0.0	1.5	2.0	2.0	1.0	2.0	2.0	0.0	18
MRL.LS	6.8	0.5	1.0	1.0	1.0	2.0	1.5	2.0	2.0	1.0	1.0	1.0	2.0	0.5	0.5	2.0	2.0	1.5	2.0	14
VMX.PA	4.9	1.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	0.5	1.0	1.5	1.0	2.0	1.0	0.0	1.5	1.0	14
DSX	7.1	1.5	1.0	1.0	1.0	2.0	1.0	2.0	1.5	1.0	0.5	1.5	2.0	1.5	1.5	2.0	1.5	2.0	1.0	14
UNFI	5.0	1.5	0.0	1.0	0.5	1.0	0.5	0.5	0.5	2.0	1.0	2.0	1.5	1.5	2.0	1.0	0.5	0.5	0.5	18
MNRO	4.9	0.0	2.0	1.0	0.0	1.0	0.5	1.0	0.5	2.0	0.5	2.0	2.0	1.5	2.0	0.0	0.5	0.5	0.5	18
AMP.US	7.4	1.0	2.0	1.0	2.0	1.5	1.5	2.0	2.0	1.5	1.5	1.5	0.5	1.0	1.5	2.0	0.0	2.0	2.0	17
ADS.DE	7.1	2.0	1.0	1.0	1.5	1.0	1.5	2.0	1.0	1.0	2.0	2.0	1.0	1.5	2.0	2.0	1.0	1.0	1.0	17
ALSPW.PA	4.3	1.0	1.0	1.0	1.0	0.0	0.5	1.5	0.0	1.0	0.5	1.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	9
DEMANT.CO	6.7	1.5	1.0	1.0	1.0	1.0	1.5	2.0	1.5	1.5	2.0	2.0	1.0	1.0	1.5	1.0	1.5	0.5	1.5	16
SMPL	5.8	1.0	2.0	1.0	0.0	0.0	0.5	1.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.5	1.0	17
RPM	6.4	1.0	1.0	1.0	1.5	1.0	1.0	1.5	1.5	1.0	1.5	2.0	1.0	1.5	2.0	2.0	1.0	0.5	1.0	18
TCX	4.2	1.0	1.0	1.0	1.0	0.0	1.0	1.5	0.0	0.0	1.0	1.0	1.0	0.0	1.5	1.0	0.5	2.0	0.5	12
HUBS	6.2	2.0	2.0	1.0	0.5	1.0	1.5	2.0	0.5	1.5	2.0	2.0	0.5	0.0	1.5	1.0	0.5	1.5	1.5	18
SMTI	4.2	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.5	0.5	0.5	1.0	0.0	0.5	1.5	1.0	1.0	0.5	1.0	15
WIT	5.8	1.5	0.0	1.0	0.0	1.5	1.5	1.0	1.5	2.0	1.0	1.5	1.5	1.0	1.0	1.0	1.0	2.0	1.0	18
BMRC	5.6	0.5	2.0	1.0	1.5	0.0	2.0	0.0	2.0	1.0	1.0	1.0	1.5	1.0	1.5	0.0	0.0	2.0	2.0	15
O5G.DE	5.7	1.0	1.0	1.0	1.0	1.0	0.5	2.0	2.0	0.0	1.0	1.0	1.5	0.5	0.5	1.0	2.0	1.5	2.0	13
LIN	6.2	1.0	0.0	1.0	0.0	2.0	1.0	1.5	2.0	0.5	2.0	2.0	1.0	1.0	1.0	2.0	2.0	0.5	2.0	18
JEN.DE	6.5	1.5	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.5	1.5	1.5	2.0	1.0	1.0	1.5	17
2432.T	6.9	1.5	1.0	1.0	1.0	2.0	0.0	2.0	1.5	2.0	0.5	0.0	1.5	2.0	2.0	2.0	1.5	2.0	1.5	16
SGHC	5.8	1.0	0.0	1.0	0.0	1.5	1.5	1.0	2.0	1.0	1.0	1.5	0.5	1.5	1.5	2.0	1.5	1.0	1.5	18
TNL	7.1	2.0	1.0	1.0	1.5	1.0	1.0	2.0	1.5	2.0	1.5	2.0	1.0	1.5	1.5	1.5	1.5	1.0	1.0	17
CABA	4.3	1.0	1.0	1.0	1.5	0.5	1.0	0.0	0.0	0.0	1.0	1.0	1.5	1.0	1.0	1.0	0.0	2.0	1.0	13
