FHB	28.00	30.78	34.00	USD
EBC	22.00	25.12	27.00	USD
SFNC	24.00	25.00	27.00	USD
CASH	97.00	101.00	105.00	USD
LKFN	66.00	66.50	67.00	USD
PETS.US				USD
TBBK	79.00	84.33	88.00	USD
FBNC				USD
BATRK	49.00	61.20	73.00	USD
FIVN	24.00	34.74	50.00	USD
HIMX	17.40	30.20	43.00	USD
GMAB.US				USD
AEIS	370.00	429.08	535.00	USD
MSEX	56.00	61.00	66.00	USD
CIFR	22.00	32.18	69.00	USD
MBLY	6.95	12.11	27.00	USD
NXT.US				USD
ENLT	45.00	87.88	115.00	USD
ATAI	7.45	8.10	9.25	USD
DAVE	350.00	436.58	490.00	USD
TOP.US				USD
SFTGQ				USD
UHAL.B				USD
GEHC	70.00	82.50	96.00	USD
SCLX				USD
TORO				USD
LLYVA				USD
WBTN	10.00	11.29	13.00	USD
CXAI	15.00	15.00	15.00	USD
INKT				USD
OUST	50.00	57.83	75.00	USD
AKAM	93.00	157.43	195.00	USD
CHDN				USD
CME				USD
COO	66.00	81.50	92.00	USD
UNIT				USD
DPZ	270.00	380.29	450.00	USD
GLPI	45.00	53.52	63.00	USD
GRMN	220.00	290.29	370.00	USD
GSAT				USD
HAIN	0.50	1.33	3.00	USD
IBKR	70.00	106.13	121.00	USD
ILMN	113.00	198.89	230.00	USD
INCY	86.00	127.12	155.00	USD
IONS	60.00	88.00	115.00	USD
IPGP	92.50	126.21	152.00	USD
JAZZ	196.00	286.90	322.00	USD
KHC	19.00	25.09	40.00	USD
LAMR	151.00	162.20	170.00	USD
LBTYA	9.90	14.65	25.00	USD
LBTYK				USD
LILA	7.00	11.07	14.00	USD
MELI	1750.00	2256.54	2800.00	USD
MMYT	65.00	75.40	85.00	USD
MNST	35.00	50.26	57.00	USD
NXPI	190.00	311.10	400.00	USD
PBYI				USD
POWI	65.00	77.50	85.00	USD
PPC	28.00	33.64	42.00	USD
ROP	335.00	445.20	550.00	USD
SBAC	167.00	226.40	280.00	USD
SEIC	98.00	115.86	125.00	USD
SHOP	110.00	171.15	220.00	USD
SWBI	16.50	17.25	18.00	USD
SWKS	52.00	68.38	85.00	USD
SYNA	105.00	130.33	170.00	USD
TRMB	61.00	80.18	94.00	USD
VIAV	44.00	61.43	70.00	USD
VRSK	195.00	237.71	275.00	USD
VRSN	270.00	318.00	355.00	USD
VRTX	350.00	563.12	672.00	USD
WTW	303.00	379.95	455.00	USD
XRAY	10.50	13.72	17.00	USD
WEN	5.00	7.79	13.00	USD
CACC	600.00	636.67	660.00	USD
VISN	12.00	14.67	17.00	USD
FAST	39.90	48.53	59.00	USD
AVGO	215.88	525.97	675.00	USD
AZN	184.00	212.54	240.00	USD
LIN	400.00	547.24	612.00	USD
ASML	896.45	2142.89	2877.55	USD
ISRG	324.00	478.01	685.00	USD
TMUS	169.00	243.38	300.00	USD
WDAY	92.00	205.47	275.00	USD
ADI.US				USD
EQIX	1060.00	1234.55	1400.00	USD
PAYX	95.00	111.36	150.00	USD
SIRI	24.00	32.00	46.00	USD
TEAM	107.98	189.61	480.00	USD
