WGX.ASX	Westgold Resources Ltd	6.53			0.44%
WHC.ASX	Whitehaven Coal Limited	8.18			1.24%
WJL.ASX	Webjet Group Limited	0.40			10.13%
WOR.ASX	Worley Limited	11.14			5.05%
WOW.ASX	Woolworths Group Limited	38.70			2.24%
WPR.ASX	Waypoint REIT	2.42			7.01%
WTC.ASX	WiseTech Global Limited	45.47			0.52%
XRO.ASX	Xero Limited	88.90			0%
XYZ.ASX	Block Inc	114.49			0%
YAL.ASX	Yancoal Australia Ltd	5.91			3.11%
