AM.PA	5.6	5.2	6.6	20
HGEA.DE	4.1		4.1	7
MAA	5.6	5.0	7.0	24
CAR.L	4.5		4.5	9
ESI	6.9	7.5	5.5	23
HAS	7.3	7.5	7.0	24
TCBK	5.9	6.1	5.5	20
RCUS	4.5	5.4	2.3	21
SUL.ASX	5.6	5.2	6.4	20
7261.T	6.8		6.8	10
BGC	7.0	7.5	5.7	22
MTC.L	3.2		3.2	7
TEP.L	6.0	6.4	5.2	19
EQS.PA	5.7		5.7	9
ALGN	6.5	6.2	7.3	24
MAS	7.0	7.3	6.4	24
ALPDX.PA	4.3		4.3	7
CUBE	5.8	5.5	6.6	24
ALU.ASX	5.3	6.1	3.6	11
RPT	6.2	6.1	6.4	19
TEX	6.4	6.4	6.4	23
HIK.L	6.2	6.6	5.2	20
NANO.L	7.5		7.5	9
ALTRA.ST	7.0		7.0	9
WIT	4.9	4.5	5.7	24
SPNT	4.8		4.8	10
LUMN	4.6	5.0	3.6	22
IT	6.5	5.9	8.0	24
PCT.US	4.6	4.8	4.1	21
PTLO	4.9	4.8	5.2	23
UIS	5.3	6.1	3.6	21
SNBRQ	3.9		3.9	9
8306.T	6.1		6.1	9
LTH	6.3	6.2	6.6	24
PYR.DE	3.4		3.4	6
PHIN	6.1	6.6	5.0	23
MBK.DE	4.1		4.1	8
VVV3.DE	6.4		6.4	9
NCCb.ST	5.0		5.0	9
FEV.DE	4.1		4.1	8
PAGS	6.8	7.0	6.4	23
MIAX	7.1	7.3	6.6	24
BCO	6.8	7.0	6.4	23
AUGO	6.7	6.4	7.5	23
VNET	4.4	3.9	5.7	21
1099.HK	5.6	6.1	4.3	18
IBKR	7.0	6.8	7.5	23
UU.L	6.5	6.6	6.4	20
01114.HK	6.1		6.1	8
FMS	5.1	4.8	5.9	22
PTC	6.3	5.9	7.3	24
HPOLB.ST	5.7		5.7	9
SCPH CVR	5.0	5.0		0
EMEIS.PA	5.0		5.0	8
PANR.L	3.2		3.2	6
CACC	6.1	6.2	5.9	22
PGNY	6.4	6.6	6.1	24
VALE	5.2	4.5	7.0	24
WMS	7.5	7.9	6.6	23
FYB.DE	5.8	6.2	4.8	17
BURE.ST	7.0		7.0	6
MSCI	6.4	6.1	7.0	22
NNIT.CO	4.1		4.1	8
JBHT	6.8	7.1	6.1	23
WHWK	5.0	5.7	3.4	18
DRD	6.5	6.4	6.8	18
GALE.ZU	4.8	4.8	4.8	19
LKFN	5.6	5.5	5.9	20
ABDN.L	5.8	5.5	6.6	20
FC9.DE	5.5		5.5	9
BFH	6.9	7.5	5.5	21
9107.T	5.7		5.7	9
FCNCA	6.7	6.8	6.6	20
LGN	5.5	5.7	5.0	22
EFC	6.5	6.1	7.5	22
FCF	6.1	6.2	5.9	19
ORA.PA	5.6	5.5	5.9	19
DKG.DE	4.8		4.8	7
1179.HK	7.0	7.1	6.8	21
GDS.PA	5.2		5.2	6
BKHT.DE	5.7		5.7	6
SIQ.ASX	6.0	5.7	6.6	20
ATLX	4.1		4.1	6
INTU	6.4	5.9	7.7	24
AAK.ST	5.6	6.2	4.3	21
ATAT	6.8		6.8	10
EVLV	4.8	5.4	3.4	21
BRBR	5.6	5.5	5.9	23
BIOS.BR	3.0		3.0	5
OMU.L	5.7		5.7	9
ELV	6.5	7.1	5.0	23
FDX	6.7	7.0	5.9	23
VGNT	6.4	6.6	5.9	19
RPD	5.3	4.6	6.8	23
SYNSAM.ST	6.7	7.0	6.1	21
LH	6.7	7.1	5.7	24
BWXT	6.5	7.0	5.2	24
DB	6.2	6.4	5.7	20
NATL	6.4	6.4	6.4	23
PLMR	6.3	6.2	6.6	23
EMAAR.AE	6.1		6.1	10
TNG.PA	2.5		2.5	8
CNA	4.7	3.9	6.6	23
SYBT	5.9	5.9	5.9	20
IMKTA	5.5		5.5	8
EMSN.ZU	5.8	5.9	5.7	19
STO3.DE	5.7		5.7	9
REA.ASX	6.9	6.6	7.5	19
ALCAF.PA	5.2		5.2	7
COAG	5.6	6.4	3.9	14
ETL.PA	5.4	5.4	5.5	19
BASS.PA	4.3		4.3	9
CUBI	6.2	6.1	6.6	20
EDEN.PA	5.5	5.0	6.8	19
NVCR	5.3	5.5	5.0	22
LFUS	6.3	6.6	5.5	22
DNOW	5.9	6.4	4.8	21
6723.T	7.0		7.0	10
RMBS	6.3	6.1	6.8	24
WLK	5.0	5.4	4.1	23
TGTX	6.0	5.9	6.4	24
JDC.DE	4.8		4.8	8
MWC	6.1		6.1	7
FYNBK.CO	5.9		5.9	6
NFN.DE	4.3		4.3	9
HYQ.DE	5.7	6.1	4.8	19
NEWT.US	5.3	5.4	5.2	23
FER.NV	5.8	6.1	5.0	17
LADR	5.8	5.4	6.8	23
AMLIF	3.4		3.4	5
GKP.L	6.3	7.3	4.1	19
VRL.DE	3.4		3.4	7
OZ	3.6		3.6	6
MNBA.CO	5.2		5.2	6
IMMR	6.6	7.3	5.0	21
TTEC	4.1		4.1	9
RGTI	4.4	4.3	4.8	21
ABEV	5.9	5.9	5.9	23
QUAD.US	7.2	7.5	6.4	23
UMC	6.0	6.1	5.7	22
CG	6.9	7.0	6.6	23
AGX	7.1	7.7	5.7	24
SPB	6.2	6.4	5.7	23
CTD.ASX	4.8		4.8	9
MANO.L	5.5	5.5	5.5	19
SHW	6.5	6.2	7.3	24
ORIC	4.8	5.5	3.0	20
BCC	6.3	7.1	4.5	23
SNDK	8.1	7.9	8.6	24
1658.HK	5.5		5.5	9
CAN.L	5.9	5.9	5.9	17
BUD	5.9	5.4	7.0	24
SES	4.1	4.3	3.6	21
BKS.L	5.9	7.0	3.2	19
RUM	5.0	5.9	3.0	21
EPROb.ST	4.8		4.8	10
TASK	6.9	7.0	6.6	23
CARS	6.4	6.6	6.1	23
UAA	4.7	4.6	4.8	22
HELE	5.4	5.5	5.2	22
AZUL	4.8	5.0	4.3	17
O	5.7	5.2	6.8	24
AXON	6.2	6.4	5.9	24
SPIR	4.5	5.0	3.4	21
PSQH	5.1	5.2	4.8	20
HE1.L	3.2		3.2	6
CDXS	4.7	5.2	3.6	22
M3B0.DE	3.6		3.6	7
MX	3.2		3.2	6
APEI	6.2	6.1	6.4	23
5411.T	5.0		5.0	9
PWH.ASX	6.2	6.2	6.1	19
9843.T	6.4		6.4	8
INSM	5.7	5.5	6.1	22
HYLN	5.4	5.9	4.1	20
WRKS.L	4.5		4.5	8
WTI	5.8	6.2	5.0	21
JEGI.L	5.5		5.5	2
FMX	5.5	5.5	5.5	23
ALVIO.PA	4.3		4.3	7
NWE	5.6	5.4	6.1	23
AMS.ZU	5.5	5.7	5.0	21
177.HK	5.9		5.9	9
ALHRG.PA	3.9		3.9	8
ANIC.L	4.4	4.6	4.1	16
HAWK	5.3	5.5	5.0	17
ATAI	4.3	4.6	3.6	21
6185.HK	5.7	5.9	5.2	20
WYFI	4.0	3.9	4.3	22
QURE	4.5	4.8	3.9	22
WTS	7.1	7.7	5.7	24
LAND.ZU	5.4	5.7	4.8	19
LKFT.NV	5.8	5.7	5.9	20
DEQ.DE	5.1	5.2	4.8	19
NRDY	4.7	5.4	3.2	20
AONC	4.3		4.3	6
SRI	5.5		5.5	8
RWE.DE	5.6	6.2	4.3	21
CAH	6.2	6.1	6.4	22
SLIGR.NV	4.8	4.6	5.2	19
HSP.L	5.5		5.5	9
HYSG.BR	5.2		5.2	9
DHR	7.4	8.0	6.1	24
DT	6.9	7.0	6.8	23
LLOY.L	5.3	5.2	5.7	19
AURE.PA	3.9		3.9	8
1332.T	5.2		5.2	9
SOBI.ST	6.4	5.7	8.0	22
TEAD	3.9	4.5	2.5	20
LYFT	5.2	4.8	6.1	24
WEN	6.3	6.6	5.5	23
HY	4.8	5.7	2.7	21
SLQT	6.6	7.1	5.5	20
FIVE	7.8	8.0	7.3	24
INDB	5.4	5.5	5.2	20
LULU	5.9	5.7	6.4	24
SPK.ASX	5.0		5.0	8
EXR	5.5	4.8	7.0	24
RLI	6.1	6.1	6.1	23
BUCN.ZU	5.7	5.9	5.2	20
CRSR	5.6	5.9	4.8	23
LINDEX.HE	6.6		6.6	10
FLL	4.7	4.3	5.7	22
DB1.DE	5.7	5.2	7.0	22
SAH	5.2	5.4	4.8	23
PDLB	6.1		6.1	8
CLPT	4.4	4.6	4.1	22
MLYS	4.7	5.0	3.9	20
BRG.ASX	6.7	7.1	5.7	20
BKE	6.6	7.1	5.5	22
FABG.ST	4.4	3.2	7.3	22
XIFR	5.5	5.5	5.5	21
RJF	6.8	6.8	6.8	23
COA.L	6.9	7.3	5.9	20
AU	7.6	7.7	7.5	24
GHRS	5.0	5.7	3.4	20
CDE	6.0	5.9	6.1	23
RHI	4.9	4.8	5.0	23
KNOS.L	6.2	6.6	5.2	20
TTO.DE	4.1		4.1	5
PNL.NV	4.8	4.5	5.5	18
ALVO	5.6	6.4	3.6	21
SMHN.DE	6.5	7.3	4.8	22
NF4.DE	4.8		4.8	9
HEI.DE	6.2	5.9	6.8	20
SMA	5.1	4.8	5.9	24
UNM	5.7	6.1	4.8	23
PRIMOF.CO	6.4		6.4	7
8354.T	5.7		5.7	9
VTR	5.3	5.0	6.1	24
ENAV.MI	6.2	6.4	5.7	20
9503.T	5.0		5.0	9
CNMD	6.1	5.9	6.6	23
SYK	7.4	7.3	7.5	23
SFOODS.HE	4.5		4.5	7
STVN	6.8	7.1	6.1	24
PFG	5.6	5.5	5.9	24
MBUU	5.1	4.6	6.4	24
LCID	3.3	3.2	3.6	22
REINA.NV	4.8		4.8	4
9008.T	5.7		5.7	8
CARR	5.9	5.9	5.9	23
ADYEN.NV	7.2	7.1	7.3	20
YUMC	6.5	6.1	7.3	23
NTGY.MC	6.1	6.4	5.5	20
GOLD.US	5.6	5.9	5.0	23
CY1K.DE	4.3		4.3	7
TREE.US	6.3	6.8	5.2	23
SDR.ASX	4.4	4.3	4.5	17
FAGR.BR	5.5		5.5	9
ASAIY	5.3	5.4	5.0	21
VOW.DE	5.9	5.9	5.9	20
JAKK	6.6	7.5	4.5	23
ANGO	6.5	7.3	4.5	22
LUXORb.CO	6.1		6.1	7
GGAL	4.5	3.6	6.6	21
BFLY	5.3	5.4	5.0	22
ACIC	5.4	6.1	3.9	24
HRB	6.5	6.4	6.6	24
PGH.L	6.5	7.0	5.2	18
RAMP	6.5	6.4	6.8	23
AEXA	3.9		3.9	4
GNL	6.0	6.4	5.2	20
PEB	4.0	3.8	4.5	22
MMED	5.2	5.0	5.5	17
6146.T	8.0		8.0	9
APTV	6.3	6.2	6.4	23
ACET	4.8	5.7	2.7	21
AXSM	5.2	5.5	4.5	22
LTMC.MI	6.4	6.6	5.9	22
OPENZ	3.2		3.2	5
GOOD	6.8	7.1	6.1	22
543A.T	4.8		4.8	7
ZETA.US	6.2	6.4	5.9	23
ALANSARI.AE	4.8		4.8	7
UTL	5.2	5.4	4.8	23
BE	6.7	6.6	6.8	24
BOH	6.1	6.1	6.1	20
AED.BR	7.3		7.3	9
USAC	6.7	6.6	7.0	23
TM	3.2		3.2	10
BPOP	6.4	6.6	6.1	20
VRT	7.3	7.3	7.3	24
BKD	5.1	5.2	5.0	22
GLOO	5.1	5.2	5.0	18
AMZN.EUR	7.1	7.3	6.6	24
N91.L	5.6	5.2	6.6	19
ODET.PA	3.0		3.0	7
NVCT	5.5	6.2	3.9	20
BBDO	5.5		5.5	6
UBSI	6.0	5.9	6.1	20
PRAA	6.3	6.6	5.7	22
SFM	5.3	5.0	5.9	24
WOW.ASX	4.3	3.8	5.5	19
JEF	6.7	6.8	6.4	18
PAGE.L	5.8	6.4	4.3	19
RICK	6.4		6.4	7
BX	6.9	6.4	8.0	23
CNQ	6.6	6.8	6.1	23
FUR.NV	4.8	5.0	4.5	18
SNY	4.8	4.6	5.2	24
IPOK.DE	5.2		5.2	5
PSN.L	4.9	5.0	4.8	20
J	6.8	6.8	6.8	23
LILAK	5.1	5.2	4.8	21
ALSOG.PA	6.4		6.4	9
MSAG.DE	3.9		3.9	7
TBCH	5.1	5.2	4.8	21
WKL.NV	6.1	5.7	7.0	20
WHD	6.8	6.8	6.8	23
IBAB.BR	5.0		5.0	9
RIGD.L	5.2		5.2	8
DINO	6.7	7.1	5.7	23
WA1.ASX	4.5	5.0	3.2	16
EWBC	6.1	6.1	6.1	21
COLM	6.1	6.2	5.9	23
TNC	5.3	5.7	4.3	23
INGM	5.8	6.1	5.2	24
INDV	6.5	5.9	8.0	22
IVT	5.4	5.7	4.8	23
AIRE	3.9		3.9	6
1772.HK	5.7	5.7	5.7	22
APTD.L	4.8		4.8	9
BEIAb.ST	5.7		5.7	10
ANA.MC	5.7		5.7	9
BHP	6.2	6.2	6.1	22
VALUE.NV	6.8		6.8	7
PD	7.0	7.0	7.0	23
ONB	5.9	5.9	5.9	20
YPF	6.1	5.2	8.2	22
AMBEA.ST	5.5		5.5	10
LUXHQ	3.6		3.6	5
NSLR	5.1	5.2	4.8	22
DAVA	4.5	4.8	3.9	22
NOG	5.1	5.2	5.0	22
00763.HK	5.5		5.5	10
8750.T	6.4		6.4	9
FISI	6.2	6.4	5.9	20
AEIS	6.5	6.1	7.3	24
OPRT	6.4	6.6	6.1	22
SYNA	4.9	4.8	5.2	22
WES.ASX	4.8	4.5	5.5	19
TDS	6.0	5.9	6.1	22
2607.HK	4.3		4.3	10
UPLD	5.2	5.4	4.8	21
ALMDG.PA	5.2		5.2	9
DCOM	5.9	6.1	5.5	20
GSIT	4.1		4.1	6
4005.T	6.1		6.1	10
VVY.NV	3.2		3.2	6
IBE.MC	5.1	4.6	6.4	22
LNA.PA	6.1		6.1	9
2331.HK	5.9	5.9	5.9	20
GSK.L	5.3	5.4	5.2	22
SYRE	4.9	5.5	3.6	21
AIR.US	6.5	7.0	5.2	22
KOS	4.6	4.1	5.7	21
CWEN	5.6	4.6	8.0	24
00017.HK	4.3		4.3	8
SAGAb.ST	6.1		6.1	9
NP5.DE	4.6	4.8	4.1	15
SPI.L	4.5		4.5	9
COLB	6.4	6.1	7.0	21
KMI	6.0	5.9	6.1	24
PAALb.CO	5.0		5.0	8
00175.HK	6.6		6.6	9
STGW	6.2	6.4	5.9	23
SLX.ASX	4.7	5.4	3.2	18
5233.T	5.7		5.7	8
XYZ	7.1	7.3	6.6	24
RLMD	4.0	4.3	3.4	20
YOC.DE	4.1		4.1	7
SRG.US	3.0		3.0	6
PLS.ASX	6.2	5.7	7.5	19
HHH	5.5	5.9	4.5	23
ZD	5.8	5.9	5.5	22
LHYFE.PA	4.5		4.5	7
NUS	4.5		4.5	9
PINE.L	6.3	6.8	5.2	18
SION	4.1	4.1	4.1	20
ACB	4.1	4.5	3.2	18
HSBC	6.8		6.8	9
ULCC	4.7	5.0	3.9	21
MYGN	4.1	4.6	3.0	23
TEN.MI	6.4	6.8	5.5	21
BALDB.ST	6.4		6.4	10
SBMO.NV	7.1	7.3	6.6	19
QAN.ASX	5.3	5.2	5.5	20
SON	5.2	4.8	6.1	24
DRW8.DE	4.5		4.5	9
TVTX	5.3	5.5	4.8	21
AMT	6.4	6.2	7.0	24
APA	6.1	6.1	6.1	24
FUBO	4.2	4.6	3.4	23
BAG.L	6.0	6.4	5.2	19
NAH.L	7.0		7.0	8
SUNB.L	5.5	5.2	6.1	22
RUSHA	5.3	5.5	4.8	23
SOBO	6.7	7.0	5.9	22
AQST	5.4	5.9	4.1	19
EVLI.HE	5.9		5.9	10
ALKS	6.6	6.4	7.0	23
LUND-B.ST	7.0		7.0	8
APA.ASX	5.6	5.7	5.5	19
GXI.DE	4.7	4.6	4.8	20
AGL.ASX	5.2	5.7	3.9	19
BY	6.5	6.8	5.9	20
SAFT	5.9		5.9	8
CLDX	4.3	4.6	3.6	22
GRVO.PA	5.5		5.5	8
MFG.ASX	5.3	5.2	5.7	19
CLLS	5.3	5.5	5.0	20
COF	6.9	7.0	6.6	20
BEEM	4.5	5.0	3.4	20
SAVE.PA	5.7		5.7	9
G24.DE	6.0	5.5	7.3	20
BTG.US	6.3	6.2	6.4	23
GS	7.1	6.8	7.7	22
ECPG	6.9	7.3	6.1	23
INOD	7.0	7.0	7.0	23
HABA.DE	4.2	4.1	4.5	19
SVC	4.4	4.3	4.8	22
RAYb.ST	5.5		5.5	10
6301.T	5.2		5.2	9
WNC	5.1	5.5	4.3	22
WATT	4.0	4.3	3.4	20
ITV.L	5.2	5.4	4.8	19
QBE.ASX	5.4	5.2	5.9	19
BJ	5.1	5.2	5.0	23
BIPC	4.5	4.3	5.0	19
DAN	5.4	5.9	4.3	22
GNFT.PA	4.3		4.3	7
CDI.PA	5.5		5.5	6
ESTA	5.8	6.1	5.2	22
LYNX	5.0		5.0	5
HOT.DE	6.0	6.1	5.7	20
4507.T	5.7		5.7	10
1288.HK	6.0	6.1	5.7	19
TRN.L	6.0	5.7	6.6	20
BME.L	5.4	5.4	5.5	20
LMT	5.9	6.1	5.5	24
AOV.ASX	6.1	5.9	6.6	19
VXRT	4.1		4.1	8
SJJ.DE	4.3		4.3	9
8331.T	5.5		5.5	9
XE	5.4	5.9	4.1	16
3402.T	5.5		5.5	9
TELA	5.5	6.4	3.4	19
JBTM	5.6	5.5	5.7	24
LILA	6.0	6.4	5.2	21
ALTUV.PA	5.7		5.7	8
NBTB	6.0	6.1	5.7	20
1997.HK	5.6	5.5	5.9	18
PEGA	5.5	5.7	5.2	24
TAH.ASX	5.6	5.2	6.6	20
02386.HK	5.7		5.7	9
NVST	6.4	6.6	6.1	24
ASHM.L	5.4	5.2	5.9	19
AIV	4.8		4.8	7
EYE	5.1	4.8	5.7	23
TTC	6.5	7.1	5.2	24
NA9.DE	6.4	6.8	5.5	19
SYZ.DE	3.4		3.4	8
RED.MC	6.0	6.1	5.9	21
CHRS	4.9	5.0	4.8	20
CLNX.MC	5.5	5.0	6.8	20
BLMN	5.3	5.7	4.5	23
WU	4.3	3.8	5.5	23
FTS	4.9	4.8	5.0	22
AJ91.DE	5.0		5.0	7
BDTX	4.5	5.2	3.0	20
6963.T	4.8		4.8	8
WEAV	5.5	5.7	5.0	21
MQ	6.0	5.7	6.6	23
VIL.PA	5.0		5.0	7
MCB.L	4.5		4.5	9
5401.T	5.7		5.7	9
CENX	7.0	7.5	5.9	23
GEBN.ZU	6.3	6.4	6.1	19
BMPS.MI	5.9	6.1	5.5	18
HOOD	7.4	7.0	8.2	23
HUN	4.4	4.5	4.3	22
CXM	6.1	6.4	5.5	23
CTS	6.7	7.1	5.7	23
PETS.US	3.0		3.0	9
SREI.L	6.6		6.6	7
BLDR	5.4	5.7	4.8	23
FORTUM.HE	5.2		5.2	10
KNIN.ZU	5.8	5.7	5.9	22
ALHGR.PA	3.9		3.9	7
NSI.NV	4.6	4.3	5.2	18
HST	6.6	7.0	5.7	23
FTRE	5.3	5.2	5.5	23
CIGI	6.3	6.6	5.7	23
INCY	6.8	7.1	6.1	24
KIN.BR	6.1		6.1	9
3086.T	5.2		5.2	9
TOL	5.2	5.2	5.2	24
RCI	6.7	6.8	6.4	23
RMS.PA	6.3	6.1	6.8	20
LW	6.5	6.4	6.6	24
MGNX	4.7	4.8	4.5	21
TENB	5.7	5.0	7.3	23
BXP	5.0	4.3	6.6	24
PRTS	4.4	4.6	4.1	21
EMBLA.CO	6.1		6.1	10
PBLS	5.3	6.1	3.6	15
WPP.L	4.3	4.3	4.3	18
93M1.DE	5.7		5.7	6
6841.T	3.6		3.6	9
GDWN.L	4.8		4.8	6
MTN	4.8	4.3	6.1	23
WAF.DE	5.1	6.1	2.7	19
MUB.DE	6.1		6.1	6
BOOT.L	5.2	5.4	4.8	18
SFBS	6.4	6.2	6.8	20
ELIS.PA	5.8	5.7	5.9	19
MCS.US	6.0	6.4	5.0	22
QFIN	5.2	4.5	7.0	24
NU	7.2	6.8	8.0	21
0883.HK	6.7	6.4	7.3	21
VET.US	5.2	4.5	6.8	19
DEI	5.2	4.8	6.1	23
WHATS.BR	5.7		5.7	8
BCYC	4.7	5.0	3.9	21
BCSF	5.8	5.2	7.3	23
SGP.ASX	6.3	6.4	6.1	20
IDL.PA	5.5	5.7	5.0	14
RVPH	3.6		3.6	7
SG	4.3	4.8	3.2	22
HIMX	6.5	7.0	5.5	23
EVS.BR	5.7		5.7	8
RWT	5.3	5.4	5.2	20
POXEL.PA	4.5		4.5	6
SSL	6.6		6.6	9
RCMN.DE	4.1		4.1	5
OSG	4.8	4.6	5.2	21
AVO	5.7	6.8	3.0	23
TOKMAN.HE	3.9		3.9	10
PPLI	5.0	5.0	5.0	23
CVCO	5.9	6.6	4.3	23
CSAN	4.8		4.8	7
KSC.DE	4.1		4.1	6
ENS.US	6.9	7.1	6.4	23
ASAN	4.9	5.2	4.3	22
BOR.L	3.4		3.4	5
WMT	5.6	5.9	4.8	24
DIDIY	5.1	5.5	4.1	21
5711.T	5.7		5.7	8
CQE.ASX	6.4	6.4	6.4	19
ALEMG.PA	4.8		4.8	6
4506.T	6.1		6.1	9
EKOP.BR	4.5		4.5	7
DLX	6.1		6.1	10
MTD	6.1	6.1	6.1	23
MHID.L	5.9		5.9	7
KCO.DE	4.5	4.6	4.3	19
SUNWQ	3.6		3.6	7
MSGS	4.5	4.8	3.9	21
WIX.L	5.8	5.9	5.5	19
EMR	6.2	5.7	7.3	23
BREB.BR	6.4		6.4	8
AYTU	4.7	5.4	3.0	20
CVE	7.8	8.2	6.8	23
ROG	6.5	6.4	6.6	23
EXK	6.6	6.8	6.1	22
KETL.L	5.9	6.2	5.2	17
VNDA	4.5	5.0	3.2	22
SM	6.8	6.1	8.4	24
QB7.DE	4.5		4.5	6
BMBL	6.0	6.4	5.2	22
1797.HK	6.0	6.2	5.7	19
SNDR	5.9	6.4	4.8	23
FORT.L	5.6	5.9	5.0	19
KNEBV.HE	6.6		6.6	10
PRAX	4.7	5.0	4.1	20
BB	6.1	5.7	7.0	23
FOR	4.3		4.3	10
ZURN.ZU	5.2	5.4	4.8	20
MCRB	5.3	6.1	3.6	20
YSN.DE	6.6	7.1	5.5	19
KRG	5.1	5.2	5.0	24
MU	7.8	7.3	8.9	24
FIVN	6.0	5.7	6.8	23
PINE	5.8	5.5	6.6	23
APPF	6.9	7.3	6.1	23
III.L	6.3	6.2	6.6	20
267.HK	5.7		5.7	8
XPRO	5.7	6.1	4.8	23
HTLD	5.6	6.1	4.3	22
BILL	6.3	6.2	6.6	22
MNSO	5.3	5.2	5.7	23
BVS	7.5	8.4	5.5	23
INVA	6.2	6.1	6.6	23
CENER.BR	5.2		5.2	8
1519.HK	5.8	6.1	5.0	19
7752.T	5.7		5.7	9
NN	4.5	4.8	3.9	21
TPK.L	5.1	5.0	5.2	18
BBCP	7.2	7.7	6.1	23
DOCN	7.0	7.5	5.9	23
PGHN.ZU	5.5	5.0	6.6	20
CHCO	5.8	5.9	5.7	20
MYO	6.0	6.8	4.3	20
CRAP.PA	5.9		5.9	6
NRC	5.8	6.2	5.0	22
GAIN	5.9		5.9	9
GEN	6.6	6.2	7.5	23
APETIT.HE	4.5		4.5	10
WDS	5.4	5.4	5.5	19
MBQ.DE	5.9		5.9	7
DEYAAR.AE	7.3		7.3	9
PZS.DE	5.5		5.5	8
STMMI.MI	6.0	6.2	5.5	17
KE	6.0	6.4	5.0	23
SYY	5.8	6.2	4.8	23
KSB3.DE	6.4	6.8	5.5	19
HTGC	5.5	5.0	6.8	23
ETTE.HE	6.1		6.1	10
NRG	5.8	5.5	6.4	23
AMC.ASX	5.9	5.7	6.4	20
DPLM.L	6.5	7.1	5.2	20
FE	5.2	4.6	6.6	23
SY1.DE	6.4	6.8	5.5	20
MSBI	5.8	5.7	5.9	20
ZIG.L	5.3	5.4	5.2	19
CNP	5.3	5.0	5.9	23
RRX	5.9	6.2	5.2	23
FDM.L	5.5	6.2	3.9	19
CAT	6.9	6.8	7.3	24
CA.PA	5.2	4.8	6.1	19
HOC.L	7.2	7.1	7.3	20
ALW.L	5.5		5.5	2
ADM	5.8	6.1	5.2	23
NE	6.4	7.0	5.0	24
LNG	6.7	6.6	7.0	24
PKOH	6.8	7.5	5.0	23
NEXT	4.4	4.8	3.6	20
AMCX	5.3	5.2	5.5	22
COHU	5.1	4.6	6.4	22
RDW.US	4.4	4.6	4.1	21
NAMM	6.6		6.6	9
DXPE	7.0	7.3	6.4	23
SONN CVR	5.0	5.0		0
TATE.L	6.6	7.0	5.7	19
METC	3.7	4.3	2.3	21
XPP.L	4.9	5.4	3.9	18
SIG.ASX	5.8	6.1	5.2	19
WSE	6.3	6.2	6.4	20
CODX	5.1	5.4	4.3	20
ATRO	7.6	7.9	6.8	23
CAM.L	4.1		4.1	7
SOLARb.CO	4.1		4.1	9
DLX.DE	5.5		5.5	9
QDEL	3.9	4.1	3.6	22
0390.HK	3.9		3.9	9
BTDR	5.2	5.9	3.6	22
UCB.BR	7.5		7.5	9
STAR.L	4.3		4.3	6
SBSI	5.2	5.2	5.2	20
CRLA.PA	5.9		5.9	6
IMMX	4.8	5.5	3.0	20
HMN	6.2	6.2	6.1	23
FER.MC	6.0	6.1	5.9	21
1378.HK	6.7	6.8	6.6	19
ICL	6.7	7.0	5.9	21
ALM.MC	6.6		6.6	9
APD	6.5	6.8	5.7	23
ECO.L	4.1	4.5	3.2	16
HLIO	6.9	7.3	5.9	23
AIA.ASX	4.4	3.8	5.7	19
HMH	6.1	6.6	4.8	21
AI	4.0	3.9	4.1	21
CRI.PA	3.4		3.4	7
TRCS.L	6.2	6.6	5.2	19
RDNT	6.0	6.4	5.2	22
SEPL.L	6.2	6.4	5.9	22
TFW.L	5.7		5.7	7
TIMB	5.2	4.8	6.1	23
RENT	5.5		5.5	7
MTS.MC	5.5	5.7	5.0	19
TIG.L	4.8	5.4	3.4	17
LEN.B	5.0	4.8	5.5	4
MYR.ASX	4.7	4.5	5.0	14
WB	5.1	4.5	6.6	23
HBAN	5.8	5.5	6.6	20
HCO.PA	5.5		5.5	9
ALG.DE	5.9		5.9	9
WLDS	3.6		3.6	6
HAIN	3.9	4.1	3.4	22
A1OS.DE	4.8		4.8	8
HG	7.3	7.9	5.9	23
DCTH	6.5	6.1	7.3	23
PBYI	6.4	7.0	5.0	21
TUB.BR	3.4		3.4	7
FATE	4.7	5.4	3.2	22
ALNY	6.9	6.6	7.5	24
TTG.L	4.9	5.2	4.1	19
ETOR	5.3	6.1	3.6	23
AROC	6.3	6.2	6.6	23
TINC.BR	5.9		5.9	9
DFTX	4.6	4.8	4.3	21
MELI	6.4	6.2	6.8	24
LBTYK	5.8	6.2	5.0	19
ALBAV.HE	4.5		4.5	6
TCAP.L	5.4	5.4	5.5	18
CLF.US	5.3	5.2	5.5	22
WWD	7.2	7.5	6.4	23
DEWA.AE	6.1		6.1	10
ABN.NV	5.9	5.4	7.0	19
HLI	6.3	6.8	5.0	22
REX	5.2		5.2	8
3996.HK	4.8		4.8	8
00880.HK	4.8		4.8	8
ORGO	4.9	5.4	3.9	20
VIRC	4.5		4.5	7
4385.T	5.7		5.7	9
GPE.L	4.9	4.5	5.7	20
TSN	5.4	5.9	4.3	23
6969.HK	6.5	7.0	5.5	19
HPAI	4.3		4.3	6
USLM	5.7		5.7	10
PANW	5.8	5.4	6.6	24
CBOE	7.1	6.8	7.7	24
ALFOR.PA	3.0		3.0	7
TECK	6.2	5.9	6.8	22
ACT.DE	6.3	6.6	5.7	17
HLCL.L	5.9	6.4	4.8	20
UNP	6.6	6.1	7.7	23
IVZ.US	6.0	5.9	6.4	22
NWH.ASX	6.6	6.4	7.0	20
P	7.2	8.0	5.2	23
CAP.PA	6.3	6.2	6.6	20
GFM.L	5.7	5.9	5.2	19
GTK.DE	3.9		3.9	5
CCK	6.4	6.2	7.0	23
ZTO	6.0	5.9	6.4	24
ROKOb.ST	6.1		6.1	9
RSG	6.0	6.2	5.7	23
FAE.MC	6.8		6.8	9
