2611.HK	Hong Kong
2618.HK	Hong Kong
2628.HK	Hong Kong
2727.HK	Hong Kong
2883.HK	Hong Kong
2899.HK	Hong Kong
3311.HK	Hong Kong
3323.HK	Hong Kong
3328.HK	Hong Kong
3347.HK	Hong Kong
3606.HK	Hong Kong
3692.HK	Hong Kong
3750.HK	Hong Kong
3759.HK	Hong Kong
3800.HK	Hong Kong
3808.HK	Hong Kong
3888.HK	Hong Kong
3898.HK	Hong Kong
3988.HK	Hong Kong
3998.HK	Hong Kong
6030.HK	Hong Kong
6055.HK	Hong Kong
6066.HK	Hong Kong
6099.HK	Hong Kong
6160.HK	Hong Kong
6181.HK	Hong Kong
6185.HK	Hong Kong
6186.HK	Hong Kong
6618.HK	Hong Kong
6690.HK	Hong Kong
6969.HK	Hong Kong
6990.HK	Hong Kong
9618.HK	Hong Kong
9626.HK	Hong Kong
9633.HK	Hong Kong
9660.HK	Hong Kong
9696.HK	Hong Kong
9863.HK	Hong Kong
9866.HK	Hong Kong
9868.HK	Hong Kong
9888.HK	Hong Kong
9896.HK	Hong Kong
9901.HK	Hong Kong
9926.HK	Hong Kong
9961.HK	Hong Kong
9988.HK	Hong Kong
9992.HK	Hong Kong
9999.HK	Hong Kong
AKRBP.OL	Oslo
AKSO.OL	Oslo
AUTO.OL	Oslo
BWLPG.OL	Oslo
DNB.OL	Oslo
EQNR.OL	Oslo
FRO.OL	Oslo
GJF.OL	Oslo
HSHP.OL	Oslo
KOG.OL	Oslo
NEL.OL	Oslo
NHY.OL	Oslo
NOD.OL	Oslo
ODFB.OL	Oslo
STB.OL	Oslo
SUBC.OL	Oslo
TEL.OL	Oslo
TGS.OL	Oslo
VAR.OL	Oslo
AMP.MI	Milan
ARIS.MI	Milan
BAMI.MI	Milan
BC.MI	Milan
BGN.MI	Milan
BMED.MI	Milan
BMPS.MI	Milan
BPE.MI	Milan
BRE.MI	Milan
BZU.MI	Milan
CPR.MI	Milan
CRL.MI	Milan
DIA.MI	Milan
DLG.MI	Milan
EGLA.MI	Milan
ENAV.MI	Milan
ENEL.MI	Milan
ENI.MI	Milan
FBK.MI	Milan
FCT.MI	Milan
G.MI	Milan
GVS.MI	Milan
ICOS.MI	Milan
IG.MI	Milan
INW.MI	Milan
IP.MI	Milan
ISP.MI	Milan
ITM.MI	Milan
LDO.MI	Milan
LTMC.MI	Milan
MAIRE.MI	Milan
MB.MI	Milan
MONC.MI	Milan
NEXI.MI	Milan
PIRC.MI	Milan
PRY.MI	Milan
PST.MI	Milan
RACE.MI	Milan
REC.MI	Milan
REY.MI	Milan
RWAY.MI	Milan
SES.MI	Milan
SFER.MI	Milan
SPM.MI	Milan
SRG.MI	Milan
STLAM.MI	Milan
STMMI.MI	Milan
TEN.MI	Milan
TGYM.MI	Milan
TIT.MI	Milan
TPRO.MI	Milan
TRN.MI	Milan
UCG.MI	Milan
UNI.MI	Milan
ZV.MI	Milan
ABBN.ZU	Zurich
ACLN.ZU	Zurich
ADEN.ZU	Zurich
ALC.ZU	Zurich
AMRZ.ZU	Zurich
AMS.ZU	Zurich
AVOL.ZU	Zurich
BAER.ZU	Zurich
BARN.ZU	Zurich
BEAN.ZU	Zurich
BUCN.ZU	Zurich
CFR.ZU	Zurich
CLN.ZU	Zurich
DAE.ZU	Zurich
DKSH.ZU	Zurich
EMSN.ZU	Zurich
FHZN.ZU	Zurich
GALD.ZU	Zurich
GALE.ZU	Zurich
GEBN.ZU	Zurich
GIVN.ZU	Zurich
HOLN.ZU	Zurich
KNIN.ZU	Zurich
LAND.ZU	Zurich
LISN.ZU	Zurich
LOGN.ZU	Zurich
LONN.ZU	Zurich
NESN.ZU	Zurich
NOVN.ZU	Zurich
OERL.ZU	Zurich
PGHN.ZU	Zurich
PPGN.ZU	Zurich
PSPN.ZU	Zurich
ROP.ZU	Zurich
SCHP.ZU	Zurich
SCMN.ZU	Zurich
SDZ.ZU	Zurich
SGSN.ZU	Zurich
SIKA.ZU	Zurich
SLHN.ZU	Zurich
SMG.ZU	Zurich
SOON.ZU	Zurich
SPSN.ZU	Zurich
SQN.ZU	Zurich
SRAIL.ZU	Zurich
SREN.ZU	Zurich
STMN.ZU	Zurich
TECN.ZU	Zurich
TEMN.ZU	Zurich
UBSG.ZU	Zurich
UHR.ZU	Zurich
VACN.ZU	Zurich
ZURN.ZU	Zurich
AALB.NV	Amsterdam
ABN.NV	Amsterdam
AD.NV	Amsterdam
ADYEN.NV	Amsterdam
AGN.NV	Amsterdam
AKZA.NV	Amsterdam
ALFEN.NV	Amsterdam
APAM.NV	Amsterdam
ARCAD.NV	Amsterdam
ASM.NV	Amsterdam
ASML.NV	Amsterdam
ASRNL.NV	Amsterdam
AVTX.NV	Amsterdam
AXS.NV	Amsterdam
BAMNB.NV	Amsterdam
BESI.NV	Amsterdam
BFIT.NV	Amsterdam
BNJ.NV	Amsterdam
CCEP.NV	Amsterdam
CRBN.NV	Amsterdam
CSG.NV	Amsterdam
CTPNV.NV	Amsterdam
CVC.NV	Amsterdam
DSFIR.NV	Amsterdam
ECMPA.NV	Amsterdam
FAST.NV	Amsterdam
FER.NV	Amsterdam
