ALCO	0.0307	0.944	187.90477	45.804328833606064	39.459999084472656	39.89360008239746	39.93424997329712	292736416	292.74M	0.7306039076376554	-0.25278636336417326	None	59.45945277189669	81.483	8.84	-61.8350075	-40.38461538461537	0.08975001	0.077	None	0.00681	7.958	0.64459	7.726	-0.04445	-0.15525	0.19779	5.534671846224967	0.2675	2	-21.922222	2.7916517	170.794	0.95239997	None	-0.34431299999999887	11.582870646097097	18.941	0.1109	18.987729903750683	-2.2438338508407054	None	-4.0	75.60199343241904
ALGM	0.1303	1.911	483.5714	33.64360642393875	33.849998474121094	42.838299942016604	39.71760007858276	6309708800	6.31B	1.0055239234566415	-6.775000843099543	None	23.17665817285473	31.472	6.22	5.50749995	-0.53252498771096	0.01501	0.275	-0.18939393939393945	0.015269999	3.703	0.80471003	1.989	0.02974	0.47375	0.09824	1.6403113880627898	0.3254	11	22.930807	6.5410624	47.846	0.0	None	5.813217000000001	15.91431004371549	6.822	0.14259	2.5679313758504985	13.049536004845393	None	0.4502	67.07899976591459
ALHC	0.11310001	1.113	68.10526	36.565097346290834	12.9399995803833	16.156900100708008	18.789375023841856	2684210688	2.68B	1.0393270544647524	2.6169701244306784	None	4.320499453128831	124.655	3.97	310.58000200000004	-58.13856136189214	0.00889	0.316	None	0.20044	1.698	1.1593599	1.461	0.030650001	0.12549	0.031519998	7.025598729752171	0.028239999	13	17.196012	10.109375	26.459	0.0	None	-38.479722	3.5913835752027516	0.505	0.0191	26.14217204100485	4.490587964603512	1.334	0.5202	90.8709998805458
ALLO	0.1894	0.476	None	38.63420042998664	1.7799999713897705	1.9505999827384948	1.9791999971866607	614973760	614.97M	1.5325184203957594	0.0	None	21.637426064028375	18.114	11.91	13.327499750000001	12.049999999999994	0.0	None	None	-0.42394	10.716	0.87657	10.553	-0.22083001	0.0	-10.11207	-10.31940354658384	0.11033	9	-2.7276347	1.4093428	-2.143	0.0	None	39.035725	-2.6977807540165233	77.883	0.0	54.08425881455495	-2202.5	None	-0.113000005	75.95400007098885
ALMS	0.0727	-0.792	None	21.39737833673638	9.220000267028809	23.60199996948242	22.26952495574951	1193392896	1.19B	1.4168159091948644	0.43572941746499666	None	19.789779873246857	8.056	6.42	16.835000625	-3.5911602209944786	0.0	-0.377	0.0	-0.93646	6.744	0.93533	6.64	-0.45344	1.0	-64.39892	-17.48272783417005	0.00526	8	-3.2088203	2.6200626	-1.714	0.0	None	93.84217000000001	-2.086637865998852	97.641	0.0	42.08949070197917	-4749.905596107056	None	0.1345	75.06100019639938
ALRM	0.0859	0.764	24.50885	47.99094571185476	55.38999938964844	54.79379989624024	49.154450035095216	2719107584	2.72B	1.0946382273541282	0.05418854582032942	1.41	83.45841722995158	62.337	7.54	15.75250025	-1.089626753308515	0.11112001	0.092	None	0.13311	4.96	1.01678	3.98	0.04991	0.65809	0.15068	3.683069569931367	0.05592	5	18.042345	3.1418037	17.0	0.0	None	-16.17853684	7.522201737950776	2.687	0.15808	17.701322994066572	18.76362018654381	-0.298	0.0612	94.91500019107673
ALTO	0.0851	0.161	5.9104476	40.44301616711032	3.9600000381469727	4.615199999809265	4.099599990844727	307171136	307.17M	0.7135615226734099	1.5384600336500307	0.8	58.57418185254283	31.914	3.18	159.474995	-38.235294117647065	0.05511	0.125	None	0.22229	3.191	0.55372	1.987	0.058140002	0.068390004	0.03508	7.3459864406009805	0.06336	2	12.0	1.1820896	5.891	0.0	None	214.76158999999998	5.516496776432427	0.388	0.06589	7.800863164434825	6.891762931700065	None	-0.13159999	89.32803149522654
AMBR	0.0058999998	None	37.666668	50.922932124055876	1.1299999952316284	1.253939996957779	1.8881349971890449	106531032	106.53M	0.31799876416065914	4.629625030505987	None	8.287292685956588	1.117	3.93	None	None	-0.00274	-0.336	None	0.0074400003	1.225	0.35618	0.617	0.00086000003	0.73797995	0.07435	None	0.0	None	None	1.031022	51.828	0.0	None	-90.97623999999999	-43.82280275498122	0.965	0.01862	44.95873089824193	None	1.022	None	23.808257340310778
AMAL	0.066	0.784	12.741333	43.8964877328531	47.779998779296875	48.54899993896484	41.20440001487732	1428628992	1.43B	2.624509658246657	-0.18800951451023376	None	85.60090241608795	None	7.82	1.8999999999999997	3.174285714285701	0.33972	0.235	None	0.14276	None	0.60529	None	0.01258	0.0	0.5084	None	0.38996	3	10.267916	1.7109503	None	0.16530001	None	54.065110000000004	24.517188204810807	3.834	0.0	15.96796714034486	49.09317340282033	0.338	0.1518	69.73100165694838
AMD	0.0257	2.476	125.869896	51.529508173918344	493.4100036621094	496.0606005859375	348.30435020446777	805479514112	805.48B	1.1661723718507835	-4.401991941131519	0.53	79.0011045948559	6.361	1.88	6.8725	6.388363893586224	0.15577	0.501	-0.030659536541889132	0.10196	2.609	0.75382006	1.688	0.05128	0.55724	0.1725	1.0976690894177863	0.00424	50	31.811373	11.978587	83.314	0.0	None	204.51249999999996	10.490792943826325	19.287	0.2315	1.6277260730155512	24.40382403057289	1.634	1.0505	99.44400001430466
