FTI	NYSE
FTRE	NYSE
FTS	NYSE
FTV	NYSE
FUBO	NYSE
FUL	NYSE
FUN.US	NYSE
FVRR	NYSE
G.US	NYSE
GAP	NYSE
GATX	NYSE
GBCI	NYSE
GBX.US	NYSE
GCO	NYSE
GD	NYSE
GDDY	NYSE
GE	NYSE
GEF	NYSE
GEL	NYSE
GENI	NYSE
GEO	NYSE
GETY	NYSE
GEV	NYSE
GFF	NYSE
GFI.US	NYSE
GFL	NYSE
GFR	NYSE
GGB	NYSE
GGG	NYSE
GHM	NYSE
GIB	NYSE
GIL	NYSE
GIS	NYSE
GKOS	NYSE
GL	NYSE
GLOB	NYSE
GLW	NYSE
GM	NYSE
GMED	NYSE
GMRS	NYSE
GNE	NYSE
GNK.US	NYSE
GNL	NYSE
GNRC	NYSE
GNW	NYSE
GOLD.US	NYSE
GOLF	NYSE
GOOS	NYSE
GPC	NYSE
GPI	NYSE
GPK	NYSE
GPMT	NYSE
GPN	NYSE
GPOR	NYSE
GRDN	NYSE
GRND	NYSE
GRNT	NYSE
GROY	NYSE
GS	NYSE
GSBD	NYSE
GSK	NYSE
GSL	NYSE
GTES	NYSE
GTN	NYSE
GTY	NYSE
GVA	NYSE
GWRE	NYSE
GWW	NYSE
GXO	NYSE
H.US	NYSE
HAE	NYSE
HAFN	NYSE
HAL	NYSE
HASI	NYSE
HAWK	NYSE
HAYW	NYSE
HBM	NYSE
HCA	NYSE
HCC	NYSE
HCI	NYSE
HD	NYSE
HE	NYSE
HEI	NYSE
HEI.A	NYSE
HESM	NYSE
HG	NYSE
HGTY	NYSE
HGV	NYSE
HHH	NYSE
HIG	NYSE
HII	NYSE
HIMS	NYSE
HIPO	NYSE
HIW	NYSE
HL	NYSE
HLF	NYSE
HLI	NYSE
HLIO	NYSE
HLLY	NYSE
HLN	NYSE
HLT	NYSE
HMN	NYSE
HNGE	NYSE
HOG	NYSE
HOMB	NYSE
HP	NYSE
HPE	NYSE
HPP	NYSE
HPQ	NYSE
HR	NYSE
HRB	NYSE
HRI	NYSE
HRL	NYSE
HRTG	NYSE
HSY	NYSE
HTB	NYSE
HTGC	NYSE
HTH	NYSE
HTZ	NYSE
HUBB	NYSE
HUBS	NYSE
HUM	NYSE
HUN	NYSE
HUYA.US	NYSE
HWM	NYSE
HXL	NYSE
HY	NYSE
HYLN	NYSE
HZO	NYSE
IAG.US	NYSE
IBM	NYSE
IBP	NYSE
IBTA	NYSE
ICE	NYSE
ICL	NYSE
IDA	NYSE
IDR.US	NYSE
IE	NYSE
IEX	NYSE
IFF	NYSE
IFS	NYSE
IHG	NYSE
IIPR	NYSE
IMAX	NYSE
IMO	NYSE
INFQ	NYSE
INFY	NYSE
INGM	NYSE
INGR	NYSE
INN	NYSE
INSP	NYSE
INSW	NYSE
INTT	NYSE
INVH	NYSE
INVX	NYSE
IONQ	NYSE
IOT	NYSE
IP.US	NYSE
IPI	NYSE
IQV	NYSE
IR	NYSE
IRM	NYSE
IRT	NYSE
IT	NYSE
ITGR	NYSE
ITT	NYSE
ITUB	NYSE
ITW	NYSE
IVR	NYSE
IVT	NYSE
IVZ.US	NYSE
J	NYSE
JBGS	NYSE
JBI	NYSE
JBL	NYSE
JBS	NYSE
JBTM	NYSE
JCI	NYSE
JEF	NYSE
JELD	NYSE
JHX	NYSE
JILL	NYSE
JKS	NYSE
JLL	NYSE
JMIA	NYSE
JMKE	NYSE
JNJ	NYSE
JOBY	NYSE
JPM	NYSE
JXN	NYSE
KAI	NYSE
KB	NYSE
KBH	NYSE
KBR	NYSE
KD	NYSE
KDK	NYSE
KEX	NYSE
KEY	NYSE
KEYS	NYSE
KFRC	NYSE
KFY	NYSE
KGC	NYSE
KGS.US	NYSE
KIM	NYSE
KKR	NYSE
KLAR	NYSE
KLC	NYSE
KMI	NYSE
KMPR	NYSE
KMT	NYSE
KMX	NYSE
KN	NYSE
KNF	NYSE
KNOP	NYSE
KNTK	NYSE
KNX	NYSE
KO	NYSE
KOF	NYSE
KOP	NYSE
KOS	NYSE
KR	NYSE
KRC	NYSE
KREF	NYSE
KRG	NYSE
KRMN	NYSE
KRO	NYSE
KSS	NYSE
KTB	NYSE
KVUE	NYSE
KVYO	NYSE
KWR	NYSE
LAC	NYSE
LAD	NYSE
LADR	NYSE
LAR	NYSE
LAW	NYSE
LAZ	NYSE
LB	NYSE
LBRT	NYSE
LCII	NYSE
LCLN	NYSE
LCTX	NYSE
LDI	NYSE
LDOS	NYSE
LEA	NYSE
LEG	NYSE
LEN	NYSE
LEN.B	NYSE
LEU	NYSE
LEVI	NYSE
LH	NYSE
LHX	NYSE
LII	NYSE
LION	NYSE
LLY	NYSE
LMND	NYSE
LMT	NYSE
LNC	NYSE
LNG	NYSE
LNN	NYSE
LOAR	NYSE
LOMA	NYSE
LOW	NYSE
LPG	NYSE
