KOG.OL	Kongsberg Gruppen ASA	314.80			0.70%
KOMPL.OL	Komplett ASA	7.20			0%
KRAB.OL	Kraft Bank ASA	12.95			0%
LINK.OL	Link Mobility Group Holding ASA	25.70			0%
LOKO.OL	Lokotech Group AS	0.72			0%
LSG.OL	Leroy Seafood Group ASA	44.48			5.40%
LYTIX.OL	LYTIX BIOPHARMA ASA	7.78			0%
MAS.OL	Masoval AS	37.90			0%
MEDI.OL	Medistim ASA	263.00			3.05%
MELG.OL	Melhus Sparebank	180.00			7.54%
MGN.OL	Magnora ASA	23.25			0%
MING.OL	Sparebank 1 SMN	210.00			6.40%
MORG.OL	Sparebanken More	111.00			6.32%
MOWI.OL	Mowi ASA	207.80			3.19%
MPCC.OL	MPC Container Ships ASA	28.05			6.78%
MPCES.OL	MPC Energy Solutions NV	13.70			0%
MULTI.OL	Multiconsult ASA	144.40			3.46%
MVW.OL	M Vest Water AS	7.90			0%
NAPA.OL	Napatech A/S	40.25			0%
NAS.OL	Norwegian Air Shuttle	13.14			0%
NAVA.OL	Navamedic ASA	14.90			0%
NCOD.OL	Norcod AS	10.90			0%
NEL.OL	NEL ASA	2.13			0%
NEXT.OL	Next Biometrics Group ASA	0.27			0%
NHY.OL	Norsk Hydro	93.38			3.23%
NISB.OL	Nidaros Sparebank	100.50			5.69%
NKR.OL	Nekkar Asa	14.70			0%
NOAP.OL	Nordic Aqua Partners AS	82.40			0%
NOD.OL	Nordic Semiconductor ASA	165.00			0%
NOHAL.OL	Nordic Halibut AS	28.00			0%
NOL.OL	Northern Ocean Ltd	7.46			0%
NOM.OL	Nordic Mining ASA	2.16			0%
NONG.OL	Sparebank 1 Nord-Norge	170.22			5.00%
NORAM.OL	Noram Drilling AS	46.55			0%
NORBT.OL	Norbit ASA	164.60			3.07%
NORCO.OL	Norconsult ASA	37.85			4.60%
NORDH.OL	Nordhealth AS	24.40			0%
NORSE.OL	Norse Atlantic ASA	0.30			0%
NORTH.OL	North Energy ASA	2.50			0%
NRC.OL	NRC Group ASA	8.16			0%
NSKOG.OL	Norske Skog ASA	45.75			0%
NTI.OL	Norsk Titanium AS	1.17			0%
NYKD.OL	Nykode Therapeutics ASA	4.64			0%
ODF.OL	Odfjell SE	120.20			8.69%
ODFB.OL	Odfjell SE	118.80			8.78%
ODL.OL	Odfjell Drilling Ltd	92.40			9.05%
OET.OL	Okeanis Eco Tankers Corp	600.00			15.59%
OKEA.OL	Okea ASA	37.95			0%
OMDA.OL	Omda AS	36.00			1.27%
ONCIN.OL	Oncoinvent ASA	85.00			0%
ORK.OL	Orkla	96.05			4.16%
OSUN.OL	Ocean Sun AS	0.49			0%
OTEC.OL	Otello Corporation ASA	17.02			0%
OTL.OL	Odfjell Technology Ltd	58.90			7.86%
OTOVO.OL	Otovo ASA	11.45			0%
PARB.OL	Pareto Bank ASA	61.40			13.25%
PCIB.OL	PCI Biotech Holding ASA	0.07			0%
PEN.OL	Panoro Energy ASA	27.85			0%
PEXIP.OL	Pexip Holding ASA	78.20			0%
PHO.OL	Photocure ASA	54.00			0%
PLSV.OL	Paratus Energy Services Ltd	51.80			12.51%
PLT.OL	Polight ASA	12.30			0%
PNOR.OL	Petronor E&P ASA	11.34			0%
POL.OL	Polaris Media ASA	61.00			5.52%
PROT.OL	Protector Forsikring ASA	487.40			4.12%
PROXI.OL	Proximar Seafood AS	0.45			0%
PRS.OL	Prosafe	5.33			0%
PRYME.OL	Pryme NV	1.25			0%
