DOMO	NASDAQ
EH	NASDAQ
AGNT	NASDAQ
FATE	NASDAQ
FCEL	NASDAQ
TBCH	NASDAQ
MNKD	NASDAQ
NMIH	NASDAQ
OCUL	NASDAQ
PRQR	NASDAQ
PTGX	NASDAQ
RPD	NASDAQ
VSTM	NASDAQ
MFIC	NASDAQ
ALNY	NASDAQ
ANGI	NASDAQ
ARCC	NASDAQ
ATRA	NASDAQ
BBIO	NASDAQ
BCRX	NASDAQ
BGC	NASDAQ
BNTX	NASDAQ
AZTA	NASDAQ
CAKE.US	NASDAQ
CARG	NASDAQ
CDXS	NASDAQ
CG	NASDAQ
CGNX	NASDAQ
CHEF	NASDAQ
CLNE	NASDAQ
CNDT	NASDAQ
CRNT	NASDAQ
CYTK	NASDAQ
DDOG	NASDAQ
FIZZ	NASDAQ
FOXA	NASDAQ
GERN	NASDAQ
GIII	NASDAQ
GLNG	NASDAQ
GO	NASDAQ
GOGO	NASDAQ
GOOD	NASDAQ
GOOGL	NASDAQ
GPRE	NASDAQ
HALO	NASDAQ
HCAT	NASDAQ
HLIT	NASDAQ
IFRX	NASDAQ
IHRT	NASDAQ
INMD	NASDAQ
INO	NASDAQ
IRDM	NASDAQ
ITRI	NASDAQ
LECO	NASDAQ
LI	NASDAQ
LSCC	NASDAQ
LXRX	NASDAQ
MCRB	NASDAQ
MKSI	NASDAQ
MLCO	NASDAQ
MPWR	NASDAQ
MSTR	NASDAQ
NICE	NASDAQ
IBRX	NASDAQ
NKTR	NASDAQ
NMRK	NASDAQ
NXST	NASDAQ
ADAM	NASDAQ
OGI	NASDAQ
OPK	NASDAQ
PAAS	NASDAQ
PACB	NASDAQ
PFLT	NASDAQ
PGNY	NASDAQ
PLCE	NASDAQ
PSEC	NASDAQ
PTEN	NASDAQ
QDEL	NASDAQ
QURE	NASDAQ
REAL	NASDAQ
RIGL	NASDAQ
RPRX	NASDAQ
RRGB	NASDAQ
RRR	NASDAQ
RVMD	NASDAQ
SABR	NASDAQ
SBGI	NASDAQ
SDGR	NASDAQ
LNWO	NASDAQ
SKYW	NASDAQ
SLM	NASDAQ
SNDL	NASDAQ
SNDX	NASDAQ
SONO	NASDAQ
SPWH	NASDAQ
SSRM	NASDAQ
BMBL	NASDAQ
SVC	NASDAQ
TER	NASDAQ
TRVG	NASDAQ
TSEM	NASDAQ
TXG	NASDAQ
UPWK	NASDAQ
UTHR	NASDAQ
VEON	NASDAQ
VIR	NASDAQ
WT	NASDAQ
WING	NASDAQ
WMG	NASDAQ
XP	NASDAQ
ZG	NASDAQ
GTM	NASDAQ
QS	NASDAQ
DRH	NASDAQ
PAA	NASDAQ
TIGO	NASDAQ
GDS	NASDAQ
UHAL	NASDAQ
LFUS	NASDAQ
FUTU	NASDAQ
OMAB	NASDAQ
HTLD	NASDAQ
GSM	NASDAQ
AMKR	NASDAQ
MTSI	NASDAQ
LKFT	NASDAQ
STGW	NASDAQ
TITN	NASDAQ
DYN	NASDAQ
PRME	NASDAQ
GCT	NASDAQ
HDSN	NASDAQ
CRCT	NASDAQ
BOOM	NASDAQ
EZPW	NASDAQ
PFBC	NASDAQ
PRDO	NASDAQ
MCRI	NASDAQ
ICHR	NASDAQ
ROOT	NASDAQ
AMCX	NASDAQ
WSBC	NASDAQ
ZYME	NASDAQ
TOWN	NASDAQ
VITL	NASDAQ
MATW	NASDAQ
FLD	NASDAQ
THRY	NASDAQ
MLAB	NASDAQ
LQDA	NASDAQ
CFFN	NASDAQ
FA	NASDAQ
ENTA	NASDAQ
ANAB	NASDAQ
AMSF	NASDAQ
AMTX	NASDAQ
TBPH	NASDAQ
IMTX	NASDAQ
ALHC	NASDAQ
OCFC	NASDAQ
MCHB	NASDAQ
SLP	NASDAQ
NEWT.US	NASDAQ
RCEL	NASDAQ
SYBT	NASDAQ
OFIX	NASDAQ
ALKT	NASDAQ
DXPE	NASDAQ
VSEC	NASDAQ
NMFC	NASDAQ
ANGO	NASDAQ
PHAT	NASDAQ
HWKN	NASDAQ
RNW	NASDAQ
DKNG	NASDAQ
PLTR	NASDAQ
FROG	NASDAQ
KLRS	NASDAQ
AGEN	NASDAQ
PCVX	NASDAQ
ABNB	NASDAQ
DASH.US	NASDAQ
SAIA	NASDAQ
AFRM	NASDAQ
GLBE	NASDAQ
ARRY	NASDAQ
GTLB	NASDAQ
PGY	NASDAQ
GFS	NASDAQ
CEG	NASDAQ
TPG	NASDAQ
WBD	NASDAQ
WRD	NASDAQ
SRAD	NASDAQ
UPST	NASDAQ
DUOL	NASDAQ
EVGO	NASDAQ
PRGS	NASDAQ
CMRC	NASDAQ
BPOP	NASDAQ
TENB	NASDAQ
VRNS	NASDAQ
CTKB	NASDAQ
HUT	NASDAQ
SNY	NASDAQ
LOGI	NASDAQ
ONC	NASDAQ
BCPC	NASDAQ
THRM	NASDAQ
GILT	NASDAQ
GDYN	NASDAQ
PEGA	NASDAQ
IVVD	NASDAQ
ASND	NASDAQ
ALGT	NASDAQ
GRPN	NASDAQ
BSY	NASDAQ
CMPS	NASDAQ
LOVE	NASDAQ
CHRD	NASDAQ
FIP	NASDAQ
WAY	NASDAQ
TEM.US	NASDAQ
GRAL	NASDAQ
SUNS	NASDAQ
SFD	NASDAQ
SNDK	NASDAQ
NDAQ	NASDAQ
LBRDK	NASDAQ
ICLR	NASDAQ
FOX.US	NASDAQ
ACGL	NASDAQ
NDSN	NASDAQ
PCTY	NASDAQ
MORN	NASDAQ
OPEN	NASDAQ
EWBC	NASDAQ
CNXC	NASDAQ
ZLAB	NASDAQ
MEDP	NASDAQ
LEGN	NASDAQ
FCNCA	NASDAQ
FOXF	NASDAQ
WWD	NASDAQ
BL	NASDAQ
VICR	NASDAQ
SPT	NASDAQ
RGLD	NASDAQ
COLM	NASDAQ
KRNT	NASDAQ
ASTH	NASDAQ
EXPO	NASDAQ
RBC	NASDAQ
HLNE	NASDAQ
OZK	NASDAQ
HELE	NASDAQ
VLY	NASDAQ
ACHC	NASDAQ
IART	NASDAQ
CELH	NASDAQ
CERT	NASDAQ
TWST	NASDAQ
SITM	NASDAQ
STAA	NASDAQ
SPSC	NASDAQ
QLYS	NASDAQ
NBP	NASDAQ
ICUI	NASDAQ
NEO.US	NASDAQ
DIOD	NASDAQ
KNSL	NASDAQ
LIVN	NASDAQ
ENSG	NASDAQ
ASO	NASDAQ
JOYY	NASDAQ
HAPN	NASDAQ
ABCL	NASDAQ
LOB	NASDAQ
SHOO	NASDAQ
INDB	NASDAQ
CRNC	NASDAQ
EYE	NASDAQ
NVMI	NASDAQ
ACIW	NASDAQ
VSAT	NASDAQ
TGTX	NASDAQ
AUPH	NASDAQ
ALKS	NASDAQ
NEXN	NASDAQ
CLOV	NASDAQ
CYRX	NASDAQ
TRUP	NASDAQ
TEAD	NASDAQ
PLTK	NASDAQ
WOOF	NASDAQ
DRVN	NASDAQ
LOPE	NASDAQ
AHCO	NASDAQ
WDFC	NASDAQ
TCBI	NASDAQ
IOVA	NASDAQ
FLGT	NASDAQ
CVLT	NASDAQ
NWE	NASDAQ
COLB	NASDAQ
UCTT	NASDAQ
PRCH	NASDAQ
NTCT	NASDAQ
CDNA	NASDAQ
TW	NASDAQ
GDRX	NASDAQ
ARGX	NASDAQ
WSC	NASDAQ
OMCL	NASDAQ
RKLB	NASDAQ
FLNC	NASDAQ
NCNO	NASDAQ
BEAM	NASDAQ
WTFC	NASDAQ
APPN	NASDAQ
RARE.US	NASDAQ
GSHD	NASDAQ
EXLS	NASDAQ
ARVN	NASDAQ
KLIC	NASDAQ
INSM	NASDAQ
RLAY	NASDAQ
PTLO	NASDAQ
ONB	NASDAQ
WERN	NASDAQ
UPBD	NASDAQ
FTDR	NASDAQ
ARCB	NASDAQ
ALLO	NASDAQ
FLNA	NASDAQ
ACLS	NASDAQ
BAND.US	NASDAQ
AOSL	NASDAQ
PWP	NASDAQ
PAYO	NASDAQ
TBLA	NASDAQ
BKKT	NASDAQ
GRAB	NASDAQ
SOFI	NASDAQ
LCID	NASDAQ
SIMO	NASDAQ
OTLY	NASDAQ
TASK	NASDAQ
DLO	NASDAQ
MNDY	NASDAQ
HOOD	NASDAQ
MQ	NASDAQ
DNUT	NASDAQ
SG	NASDAQ
RIVN	NASDAQ
CART	NASDAQ
KLTR	NASDAQ
LPLA.US	NASDAQ
RMBS	NASDAQ
RXRX	NASDAQ
MDGL	NASDAQ
WFRD	NASDAQ
FRSH	NASDAQ
EXTR	NASDAQ
ROIV	NASDAQ
SYM	NASDAQ
AEHR	NASDAQ
APLD	NASDAQ
BZ	NASDAQ
TMDX	NASDAQ
